# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
245117at7742	Complete	LR812543.1	20973065	20981447	-	466.3	326	https://www.orthodb.org/v10?query=245117at7742	N-lysine methyltransferase SETD6
245299at7742	Complete	LR812526.1	38514267	38542483	+	444.8	283	https://www.orthodb.org/v10?query=245299at7742	COBW domain-containing protein 1
245433at7742	Complete	LR812531.1	37243850	37272468	+	530.1	336	https://www.orthodb.org/v10?query=245433at7742	Solute carrier family 38 member 6
245445at7742	Complete	LR812529.1	44863264	44888836	-	375.9	255	https://www.orthodb.org/v10?query=245445at7742	ELK4, ETS transcription factor
245463at7742	Missing
245482at7742	Complete	LR812541.1	37933334	37956726	-	742.2	511	https://www.orthodb.org/v10?query=245482at7742	POU domain, class 6, transcription factor 1 isoform X1
245611at7742	Complete	LR812528.1	39406401	39414730	-	602.8	313	https://www.orthodb.org/v10?query=245611at7742	replication factor C subunit 3
245662at7742	Complete	LR812538.1	43014077	43021531	+	568.2	306	https://www.orthodb.org/v10?query=245662at7742	Peroxisomal biogenesis factor 3
245921at7742	Complete	CAIGQS010000434.1	4103	7607	-	559.8	292	https://www.orthodb.org/v10?query=245921at7742	mitotic checkpoint protein BUB3
245932at7742	Complete	LR812528.1	36700442	36710189	+	735.3	424	https://www.orthodb.org/v10?query=245932at7742	myb/SANT-like DNA-binding domain-containing protein 2
246297at7742	Complete	LR812525.1	86455593	86461558	-	486.9	288	https://www.orthodb.org/v10?query=246297at7742	Solute carrier family 35 member C1
246301at7742	Complete	LR812520.1	27956754	27965824	+	419.4	295	https://www.orthodb.org/v10?query=246301at7742	ribonuclease P protein subunit p40
246371at7742	Complete	LR812529.1	19807820	19834895	+	348.5	241	https://www.orthodb.org/v10?query=246371at7742	embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein
246595at7742	Complete	LR812524.1	74005503	74024088	+	246.5	174	https://www.orthodb.org/v10?query=246595at7742	nuclear fragile X mental retardation-interacting protein 1
247398at7742	Complete	LR812522.1	20943331	20962094	+	513.7	285	https://www.orthodb.org/v10?query=247398at7742	nucleoporin Nup37
247622at7742	Complete	LR812528.1	34660758	34668029	+	197.2	199	https://www.orthodb.org/v10?query=247622at7742	cytotoxic and regulatory T-cell molecule
248028at7742	Complete	LR812538.1	2228659	2263252	-	781.9	438	https://www.orthodb.org/v10?query=248028at7742	peptidyl-prolyl cis-trans isomerase-like 4
248163at7742	Complete	LR812525.1	46297771	46298936	+	518.4	303	https://www.orthodb.org/v10?query=248163at7742	Harbinger transposase derived 1
248280at7742	Complete	LR812522.1	33631984	33640338	+	587.9	387	https://www.orthodb.org/v10?query=248280at7742	Dol-P-Glc
248515at7742	Complete	LR812529.1	21533103	21545455	+	242.0	199	https://www.orthodb.org/v10?query=248515at7742	RNA pseudouridylate synthase domain-containing protein 4
248600at7742	Missing
248682at7742	Complete	LR812539.1	485567	500790	-	709.1	341	https://www.orthodb.org/v10?query=248682at7742	TBC1 domain family member 13
248693at7742	Duplicated	LR812540.1	45602384	45622838	+	636.4	357	https://www.orthodb.org/v10?query=248693at7742	aminoacylase-1
248693at7742	Duplicated	LR812540.1	45637764	45661727	+	627.8	357	https://www.orthodb.org/v10?query=248693at7742	aminoacylase-1
248762at7742	Complete	LR812519.1	30773548	30787270	+	601.3	379	https://www.orthodb.org/v10?query=248762at7742	zinc finger MYND domain-containing protein 10
248773at7742	Complete	LR812523.1	59072034	59079979	-	359.2	268	https://www.orthodb.org/v10?query=248773at7742	B box and SPRY domain-containing protein
249120at7742	Complete	LR812542.1	19923562	19940228	-	362.1	308	https://www.orthodb.org/v10?query=249120at7742	SKI/DACH domain-containing protein 1
249392at7742	Complete	LR812519.1	738969	747277	+	512.7	296	https://www.orthodb.org/v10?query=249392at7742	Basic leucine zipper nuclear factor 1
249399at7742	Complete	LR812526.1	23729666	23745462	-	381.6	238	https://www.orthodb.org/v10?query=249399at7742	torsin-3A
249530at7742	Complete	LR812523.1	71927931	71935161	-	490.4	281	https://www.orthodb.org/v10?query=249530at7742	ester hydrolase C11orf54 homolog
249629at7742	Complete	LR812543.1	11222362	11223393	-	436.0	273	https://www.orthodb.org/v10?query=249629at7742	GDP-D-glucose phosphorylase 1
249652at7742	Complete	LR812538.1	2372657	2394475	-	472.5	301	https://www.orthodb.org/v10?query=249652at7742	nucleoporin Nup43
249694at7742	Complete	LR812519.1	26734451	26743347	+	605.1	308	https://www.orthodb.org/v10?query=249694at7742	exosome complex component RRP45
249853at7742	Complete	LR812523.1	58975280	58985803	+	519.3	280	https://www.orthodb.org/v10?query=249853at7742	delta-aminolevulinic acid dehydratase
249877at7742	Complete	LR812526.1	29820675	29825597	+	307.1	244	https://www.orthodb.org/v10?query=249877at7742	DNA fragmentation factor subunit beta
250138at7742	Missing
250198at7742	Complete	LR812530.1	21016656	21029263	+	589.1	389	https://www.orthodb.org/v10?query=250198at7742	meiosis-specific with OB domain-containing protein
250310at7742	Complete	LR812529.1	23026670	23040584	+	668.0	304	https://www.orthodb.org/v10?query=250310at7742	26S proteasome non-ATPase regulatory subunit 6
250326at7742	Complete	LR812525.1	75705895	75718600	-	485.8	296	https://www.orthodb.org/v10?query=250326at7742	N-acetylglucosamine kinase
250442at7742	Complete	LR812525.1	18860314	18892805	+	528.9	324	https://www.orthodb.org/v10?query=250442at7742	Leucine rich repeat containing 28
250963at7742	Fragmented	LR812535.1	55790234	55822838	+	310.9	239	https://www.orthodb.org/v10?query=250963at7742	pleckstrin homology domain-containing family D member 1
251278at7742	Complete	LR812529.1	7245127	7264374	+	539.2	298	https://www.orthodb.org/v10?query=251278at7742	solute carrier family 35 member E1
251459at7742	Complete	LR812531.1	60373408	60374337	+	331.7	246	https://www.orthodb.org/v10?query=251459at7742	heparan sulfate glucosamine 3-O-sulfotransferase 5
251465at7742	Missing
251511at7742	Missing
251667at7742	Complete	LR812541.1	28154190	28164571	+	701.6	384	https://www.orthodb.org/v10?query=251667at7742	KAT8 regulatory NSL complex subunit 2 isoform X1
251896at7742	Complete	LR812540.1	16566246	16592131	+	621.7	310	https://www.orthodb.org/v10?query=251896at7742	pyruvate dehydrogenase E1 component subunit beta, mitochondrial
252200at7742	Complete	LR812531.1	37076759	37083261	-	467.7	278	https://www.orthodb.org/v10?query=252200at7742	dehydrogenase/reductase SDR family member 7
252307at7742	Complete	LR812542.1	36784716	36797952	-	436.5	271	https://www.orthodb.org/v10?query=252307at7742	tRNA (cytosine(38)-C(5))-methyltransferase
252398at7742	Complete	LR812539.1	21828552	21838501	-	511.7	338	https://www.orthodb.org/v10?query=252398at7742	nucleolar complex protein 4 homolog
252546at7742	Complete	LR812525.1	19313302	19434178	-	461.5	287	https://www.orthodb.org/v10?query=252546at7742	elongator complex protein 4
252557at7742	Complete	LR812522.1	24113461	24116769	+	701.3	540	https://www.orthodb.org/v10?query=252557at7742	GRIP and coiled-coil domain-containing protein 1
252714at7742	Complete	LR812522.1	30411113	30417776	+	529.0	322	https://www.orthodb.org/v10?query=252714at7742	DNA/RNA-binding protein KIN17
252806at7742	Complete	LR812532.1	21673082	21677700	+	394.5	270	https://www.orthodb.org/v10?query=252806at7742	sequestosome-1 isoform X1
253042at7742	Complete	LR812541.1	788084	791575	-	447.4	287	https://www.orthodb.org/v10?query=253042at7742	mitochondrial ribosome-associated GTPase 2
253119at7742	Complete	LR812530.1	32390824	32399718	+	671.8	443	https://www.orthodb.org/v10?query=253119at7742	CDK5 regulatory subunit-associated protein 3
253322at7742	Complete	LR812519.1	63576674	63589710	+	446.0	247	https://www.orthodb.org/v10?query=253322at7742	NADH dehydrogenase 
253625at7742	Complete	LR812532.1	43599013	43610298	-	367.3	247	https://www.orthodb.org/v10?query=253625at7742	cathepsin O
253661at7742	Complete	LR812527.1	38019985	38085435	+	435.7	250	https://www.orthodb.org/v10?query=253661at7742	Citrate lyase beta like
253823at7742	Complete	LR812533.1	32023110	32060096	-	742.5	675	https://www.orthodb.org/v10?query=253823at7742	protein moonraker isoform X1
254316at7742	Complete	LR812524.1	53298325	53369720	-	620.5	369	https://www.orthodb.org/v10?query=254316at7742	protein SHQ1 homolog
254424at7742	Complete	CAIGQS010000434.1	19301	21515	-	181.2	188	https://www.orthodb.org/v10?query=254424at7742	L-seryl-tRNA(Sec) kinase
254455at7742	Complete	LR812526.1	11812	28679	+	609.4	306	https://www.orthodb.org/v10?query=254455at7742	geranylgeranyl transferase type-1 subunit beta
254518at7742	Complete	LR812519.1	23675355	23691361	+	588.3	328	https://www.orthodb.org/v10?query=254518at7742	VPS37A, ESCRT-I subunit
254818at7742	Complete	LR812531.1	22013655	22029710	-	433.6	294	https://www.orthodb.org/v10?query=254818at7742	cytoplasmic dynein 2 light intermediate chain 1
254847at7742	Complete	LR812521.1	51595302	51607626	-	576.2	285	https://www.orthodb.org/v10?query=254847at7742	developmentally-regulated GTP-binding protein 2
255237at7742	Complete	LR812532.1	37709082	37715624	+	470.1	275	https://www.orthodb.org/v10?query=255237at7742	PHD finger protein 6
255423at7742	Complete	LR812519.1	36690779	36736011	+	410.6	270	https://www.orthodb.org/v10?query=255423at7742	protein SGT1 homolog
255469at7742	Missing
255497at7742	Complete	LR812531.1	11332130	11339400	+	412.3	284	https://www.orthodb.org/v10?query=255497at7742	aldose 1-epimerase
255610at7742	Complete	LR812541.1	13250387	13299438	-	404.5	252	https://www.orthodb.org/v10?query=255610at7742	meiotic recombination protein SPO11 isoform X1
255782at7742	Complete	LR812525.1	46705162	46714453	-	680.2	337	https://www.orthodb.org/v10?query=255782at7742	Muscarinic acetylcholine receptor
256267at7742	Complete	LR812529.1	8016985	8052790	+	525.0	553	https://www.orthodb.org/v10?query=256267at7742	Usher syndrome type-1C protein-binding protein 1
256348at7742	Complete	LR812538.1	22440018	22462941	-	688.3	434	https://www.orthodb.org/v10?query=256348at7742	Eukaryotic translation initiation factor 2B subunit delta
256457at7742	Complete	LR812531.1	53639800	53661342	+	587.1	341	https://www.orthodb.org/v10?query=256457at7742	BSD domain-containing protein 1
256473at7742	Complete	LR812541.1	28571161	28580134	+	458.6	317	https://www.orthodb.org/v10?query=256473at7742	caspase-9
256510at7742	Complete	LR812521.1	61518674	61538586	+	490.4	311	https://www.orthodb.org/v10?query=256510at7742	Radical S-adenosyl methionine domain-containing protein
256936at7742	Complete	LR812535.1	31334976	31395694	-	551.3	404	https://www.orthodb.org/v10?query=256936at7742	protein-cysteine N-palmitoyltransferase HHAT
256968at7742	Complete	LR812530.1	21953048	22015473	-	418.1	249	https://www.orthodb.org/v10?query=256968at7742	Calcineurin like phosphoesterase domain containing 1
257196at7742	Complete	LR812523.1	57628914	57643981	+	615.5	337	https://www.orthodb.org/v10?query=257196at7742	solute carrier family 25 member 46
257212at7742	Complete	LR812540.1	721208	729021	-	624.3	317	https://www.orthodb.org/v10?query=257212at7742	bystin
257379at7742	Complete	LR812532.1	14773132	14774160	+	395.0	248	https://www.orthodb.org/v10?query=257379at7742	cysteinyl leukotriene receptor 1
257487at7742	Complete	LR812542.1	7752165	7770256	-	567.6	297	https://www.orthodb.org/v10?query=257487at7742	decaprenyl-diphosphate synthase subunit 1
257616at7742	Complete	LR812529.1	43807730	43820704	+	327.3	284	https://www.orthodb.org/v10?query=257616at7742	SH2 domain-containing protein 5
257699at7742	Complete	LR812520.1	17190202	17204650	-	713.5	438	https://www.orthodb.org/v10?query=257699at7742	Cell division cycle 7
257726at7742	Complete	LR812536.1	16499574	16527084	-	950.4	756	https://www.orthodb.org/v10?query=257726at7742	RNA-binding protein 28
257768at7742	Complete	LR812522.1	11666096	11698246	-	580.3	277	https://www.orthodb.org/v10?query=257768at7742	Carbohydrate sulfotransferase
257782at7742	Complete	LR812528.1	45590825	45604832	+	492.6	279	https://www.orthodb.org/v10?query=257782at7742	m7GpppX diphosphatase
257925at7742	Complete	LR812522.1	12636503	12643619	-	480.9	282	https://www.orthodb.org/v10?query=257925at7742	glycosyltransferase 8 domain-containing protein 2
257976at7742	Complete	LR812526.1	1871436	1912547	-	451.4	310	https://www.orthodb.org/v10?query=257976at7742	Mitochondrial ribosomal protein S27
258381at7742	Duplicated	LR812541.1	14615712	14656089	-	452.2	323	https://www.orthodb.org/v10?query=258381at7742	sphingomyelin phosphodiesterase 2
258381at7742	Duplicated	LR812524.1	66245546	66275667	+	409.7	331	https://www.orthodb.org/v10?query=258381at7742	sphingomyelin phosphodiesterase 2
258445at7742	Complete	LR812543.1	6721936	6762863	+	606.5	391	https://www.orthodb.org/v10?query=258445at7742	deformed epidermal autoregulatory factor 1 homolog
258449at7742	Complete	CAIGQS010000159.1	68102	80219	+	604.4	394	https://www.orthodb.org/v10?query=258449at7742	mitochondria-eating protein
258712at7742	Complete	LR812527.1	22511834	22525683	+	443.4	265	https://www.orthodb.org/v10?query=258712at7742	ceroid-lipofuscinosis neuronal protein 5
258747at7742	Complete	LR812520.1	52523812	52565514	+	517.0	353	https://www.orthodb.org/v10?query=258747at7742	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase
258916at7742	Complete	LR812530.1	4092775	4100660	+	313.1	246	https://www.orthodb.org/v10?query=258916at7742	glucose-6-phosphatase 3
258997at7742	Complete	LR812520.1	19869579	19890552	-	597.0	292	https://www.orthodb.org/v10?query=258997at7742	3-ketodihydrosphingosine reductase
259004at7742	Missing
259058at7742	Complete	LR812519.1	13896035	13902981	+	562.7	313	https://www.orthodb.org/v10?query=259058at7742	RNA demethylase ALKBH5
259089at7742	Complete	LR812543.1	5726280	5741713	+	518.2	314	https://www.orthodb.org/v10?query=259089at7742	chitinase domain-containing protein 1
259157at7742	Complete	LR812536.1	28040540	28047148	+	558.2	343	https://www.orthodb.org/v10?query=259157at7742	acylglycerol kinase, mitochondrial
259790at7742	Complete	LR812533.1	3592706	3624328	+	345.4	239	https://www.orthodb.org/v10?query=259790at7742	WD repeat domain 53
259863at7742	Complete	LR812536.1	24836397	24840403	-	491.6	272	https://www.orthodb.org/v10?query=259863at7742	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
259882at7742	Complete	LR812535.1	33841773	33842858	-	331.9	244	https://www.orthodb.org/v10?query=259882at7742	platelet-activating factor receptor
260062at7742	Complete	LR812523.1	49519803	49525799	+	459.0	282	https://www.orthodb.org/v10?query=260062at7742	WD repeat domain 54
260107at7742	Complete	LR812533.1	42635900	42643551	+	538.7	274	https://www.orthodb.org/v10?query=260107at7742	pre-mRNA-splicing factor 18
260359at7742	Complete	LR812526.1	4988843	5000718	+	555.1	288	https://www.orthodb.org/v10?query=260359at7742	DNA polymerase beta
260364at7742	Duplicated	LR812532.1	39954510	39963257	+	393.2	248	https://www.orthodb.org/v10?query=260364at7742	Sodium/potassium-transporting ATPase subunit beta
260364at7742	Duplicated	LR812532.1	39920246	39933599	+	392.8	248	https://www.orthodb.org/v10?query=260364at7742	Sodium/potassium-transporting ATPase subunit beta
260439at7742	Complete	LR812524.1	73991486	74001505	+	422.4	270	https://www.orthodb.org/v10?query=260439at7742	TDP-glucose 4,6-dehydratase
260562at7742	Complete	LR812520.1	37859551	37867959	-	550.3	354	https://www.orthodb.org/v10?query=260562at7742	phakinin
260711at7742	Complete	LR812543.1	21644874	21652230	+	366.4	258	https://www.orthodb.org/v10?query=260711at7742	uncharacterized protein C12orf29 homolog
260905at7742	Complete	LR812529.1	13954533	14064728	-	495.5	291	https://www.orthodb.org/v10?query=260905at7742	WD repeat-containing protein 18
261072at7742	Complete	LR812539.1	27480890	27492632	-	485.4	272	https://www.orthodb.org/v10?query=261072at7742	Exoribonuclease 1
261091at7742	Complete	LR812531.1	12529200	12538673	+	455.3	270	https://www.orthodb.org/v10?query=261091at7742	protein O-mannose kinase
261158at7742	Complete	LR812524.1	16698661	16713458	-	529.5	299	https://www.orthodb.org/v10?query=261158at7742	pejvakin
261213at7742	Complete	LR812527.1	36977764	36986432	-	519.0	292	https://www.orthodb.org/v10?query=261213at7742	ornithine carbamoyltransferase, mitochondrial
261266at7742	Complete	LR812529.1	35015826	35017016	+	458.1	328	https://www.orthodb.org/v10?query=261266at7742	transmembrane protein 246
261523at7742	Complete	LR812531.1	20411065	20420896	-	460.5	236	https://www.orthodb.org/v10?query=261523at7742	visual pigment-like receptor peropsin
261602at7742	Complete	LR812519.1	47945836	47958386	+	316.5	283	https://www.orthodb.org/v10?query=261602at7742	Centrosomal protein 44
261612at7742	Complete	LR812537.1	52550449	52569060	+	589.9	276	https://www.orthodb.org/v10?query=261612at7742	Small nuclear ribonucleoprotein U5 subunit 40
261658at7742	Complete	LR812522.1	3519140	3529670	-	544.2	299	https://www.orthodb.org/v10?query=261658at7742	KRR1 small subunit processome component homolog
261684at7742	Complete	LR812534.1	24951323	24966262	+	595.3	335	https://www.orthodb.org/v10?query=261684at7742	sister chromatid cohesion protein DCC1
261794at7742	Fragmented	LR812521.1	77330161	77351804	+	330.3	213	https://www.orthodb.org/v10?query=261794at7742	tRNA-splicing endonuclease subunit Sen54
261976at7742	Complete	LR812541.1	9913505	9928139	-	234.2	234	https://www.orthodb.org/v10?query=261976at7742	HAUS augmin-like complex subunit 8
262189at7742	Complete	LR812523.1	39673097	39687655	-	451.9	227	https://www.orthodb.org/v10?query=262189at7742	serine/threonine-protein phosphatase 2A activator
262221at7742	Complete	LR812523.1	70189009	70220926	-	392.6	242	https://www.orthodb.org/v10?query=262221at7742	RAD51 paralog D
262337at7742	Complete	LR812523.1	62062449	62071413	+	599.1	281	https://www.orthodb.org/v10?query=262337at7742	cyclin-dependent kinase 7
262790at7742	Complete	LR812524.1	73983402	73991346	-	448.3	279	https://www.orthodb.org/v10?query=262790at7742	integral membrane protein GPR180
262798at7742	Missing
262895at7742	Complete	LR812519.1	47930509	47939103	-	529.6	270	https://www.orthodb.org/v10?query=262895at7742	F-box only protein 8
262915at7742	Complete	LR812533.1	21166382	21167371	-	339.8	228	https://www.orthodb.org/v10?query=262915at7742	proto-oncogene serine/threonine-protein kinase mos
263068at7742	Complete	LR812519.1	58845891	58863408	+	362.2	279	https://www.orthodb.org/v10?query=263068at7742	CST complex subunit STN1
263171at7742	Complete	LR812526.1	26124795	26133549	+	669.4	359	https://www.orthodb.org/v10?query=263171at7742	MPN domain-containing protein
263251at7742	Complete	LR812525.1	34887987	34892924	+	488.2	285	https://www.orthodb.org/v10?query=263251at7742	dynein assembly factor 1, axonemal
263280at7742	Complete	LR812543.1	17025308	17035039	+	415.5	254	https://www.orthodb.org/v10?query=263280at7742	Chromosome 11 open reading frame 49
263652at7742	Complete	LR812532.1	43230613	43242766	-	470.0	273	https://www.orthodb.org/v10?query=263652at7742	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase
263794at7742	Complete	LR812540.1	863314	866100	+	309.6	198	https://www.orthodb.org/v10?query=263794at7742	E74 like ETS transcription factor 3
263991at7742	Complete	LR812543.1	8637561	8662475	-	422.6	236	https://www.orthodb.org/v10?query=263991at7742	WD repeat domain 61
264056at7742	Complete	LR812519.1	65411859	65419772	-	319.6	214	https://www.orthodb.org/v10?query=264056at7742	aprataxin isoform X1
264124at7742	Complete	LR812531.1	29289386	29293410	+	382.5	275	https://www.orthodb.org/v10?query=264124at7742	programmed cell death protein 2
264221at7742	Complete	LR812528.1	7007590	7030583	+	448.6	350	https://www.orthodb.org/v10?query=264221at7742	Solute carrier family 46 member 2
264239at7742	Complete	LR812536.1	11094797	11131321	+	646.3	417	https://www.orthodb.org/v10?query=264239at7742	WAS protein family homolog 1
264251at7742	Complete	LR812525.1	42066686	42068365	+	559.6	380	https://www.orthodb.org/v10?query=264251at7742	probable ATP-dependent RNA helicase DDX28
264273at7742	Complete	LR812525.1	16451986	16465574	-	598.4	277	https://www.orthodb.org/v10?query=264273at7742	maspardin
264320at7742	Complete	LR812527.1	29502045	29505328	-	533.7	287	https://www.orthodb.org/v10?query=264320at7742	tRNA-yW synthesizing protein 5
264510at7742	Complete	LR812542.1	10362885	10377637	-	644.0	318	https://www.orthodb.org/v10?query=264510at7742	Solute carrier family 35 member B3
264645at7742	Complete	LR812529.1	7907551	7957967	+	628.7	379	https://www.orthodb.org/v10?query=264645at7742	tRNA modification GTPase GTPBP3, mitochondrial
264650at7742	Complete	LR812525.1	25425892	25456398	+	602.1	320	https://www.orthodb.org/v10?query=264650at7742	telomerase Cajal body protein 1
264772at7742	Complete	LR812523.1	57578667	57584896	-	434.6	279	https://www.orthodb.org/v10?query=264772at7742	inactive peptidyl-prolyl cis-trans isomerase FKBP6
264816at7742	Complete	LR812521.1	37883905	37888002	-	361.9	239	https://www.orthodb.org/v10?query=264816at7742	protein-lysine N-methyltransferase EEF2KMT
265085at7742	Complete	LR812534.1	8624818	8682485	-	473.8	239	https://www.orthodb.org/v10?query=265085at7742	Branched chain keto acid dehydrogenase E1 subunit beta
265210at7742	Complete	LR812522.1	10169701	10177233	+	562.9	301	https://www.orthodb.org/v10?query=265210at7742	Cell division cycle protein 123 homolog
265369at7742	Complete	LR812537.1	53868814	53878341	-	537.1	299	https://www.orthodb.org/v10?query=265369at7742	transcription termination factor 3, mitochondrial
265531at7742	Complete	LR812527.1	58830979	58839962	-	522.2	278	https://www.orthodb.org/v10?query=265531at7742	Bardet-Biedl syndrome 5 protein
265605at7742	Complete	LR812532.1	19540951	19558158	-	551.9	308	https://www.orthodb.org/v10?query=265605at7742	sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating
265814at7742	Complete	LR812525.1	85326062	85338190	+	456.6	228	https://www.orthodb.org/v10?query=265814at7742	thymidylate synthase
266056at7742	Complete	LR812541.1	42652952	42664075	+	506.8	276	https://www.orthodb.org/v10?query=266056at7742	agmatinase, mitochondrial
266219at7742	Complete	LR812534.1	3857541	3875931	+	497.4	327	https://www.orthodb.org/v10?query=266219at7742	prolactin regulatory element-binding protein
266228at7742	Complete	LR812525.1	46188202	46197127	-	724.8	368	https://www.orthodb.org/v10?query=266228at7742	F-box only protein 3
266521at7742	Complete	LR812530.1	39396396	39424936	+	331.7	260	https://www.orthodb.org/v10?query=266521at7742	synaptotagmin-15
266654at7742	Complete	LR812522.1	15873105	15882693	-	556.3	286	https://www.orthodb.org/v10?query=266654at7742	deoxyribose-phosphate aldolase
266826at7742	Complete	LR812519.1	73115234	73149623	+	452.1	261	https://www.orthodb.org/v10?query=266826at7742	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1
266927at7742	Complete	LR812523.1	62993160	63027602	-	656.9	347	https://www.orthodb.org/v10?query=266927at7742	ubiquitin-associated domain-containing protein 1
266944at7742	Missing
266951at7742	Complete	LR812527.1	29216376	29223121	-	439.3	318	https://www.orthodb.org/v10?query=266951at7742	serpin E3
267121at7742	Complete	LR812538.1	46595221	46602160	-	360.8	266	https://www.orthodb.org/v10?query=267121at7742	inactive hydroxysteroid dehydrogenase-like protein 1
267268at7742	Complete	LR812535.1	48703980	48714467	+	438.2	251	https://www.orthodb.org/v10?query=267268at7742	transmembrane protein 206
267296at7742	Complete	LR812523.1	71088333	71094874	-	468.9	298	https://www.orthodb.org/v10?query=267296at7742	peroxisome assembly protein 12
267345at7742	Complete	LR812528.1	31394801	31402053	+	399.7	272	https://www.orthodb.org/v10?query=267345at7742	WD repeat domain 74
267724at7742	Complete	LR812531.1	573693	589140	+	717.9	346	https://www.orthodb.org/v10?query=267724at7742	COX15, cytochrome c oxidase assembly homolog
268237at7742	Complete	LR812537.1	24237840	24259788	-	569.2	437	https://www.orthodb.org/v10?query=268237at7742	transmembrane glycoprotein NMB
268274at7742	Complete	LR812539.1	33195877	33208327	-	510.6	263	https://www.orthodb.org/v10?query=268274at7742	replication factor C subunit 2
268420at7742	Complete	LR812531.1	36918374	36919562	+	309.5	212	https://www.orthodb.org/v10?query=268420at7742	Methyltransferase like 18
268430at7742	Complete	LR812529.1	25923806	25948681	-	496.0	284	https://www.orthodb.org/v10?query=268430at7742	Transmembrane protein 183A
268484at7742	Complete	LR812521.1	35013834	35041891	-	360.1	281	https://www.orthodb.org/v10?query=268484at7742	protein Njmu-R1
268563at7742	Complete	LR812534.1	32280259	32324184	+	621.2	607	https://www.orthodb.org/v10?query=268563at7742	nibrin
268813at7742	Complete	LR812528.1	20523959	20532794	-	526.6	253	https://www.orthodb.org/v10?query=268813at7742	Stomatin like 2
268926at7742	Complete	LR812542.1	11233780	11257209	-	440.2	275	https://www.orthodb.org/v10?query=268926at7742	Metallophosphoesterase 1
268947at7742	Complete	LR812528.1	45552076	45572367	+	618.0	367	https://www.orthodb.org/v10?query=268947at7742	FAD-dependent oxidoreductase domain-containing protein 1
269102at7742	Complete	LR812525.1	30240838	30252341	+	476.1	279	https://www.orthodb.org/v10?query=269102at7742	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase
269163at7742	Complete	LR812519.1	39317691	39347122	-	362.7	258	https://www.orthodb.org/v10?query=269163at7742	ubiquitin-associated domain-containing protein 2
269168at7742	Complete	LR812520.1	39343272	39349221	-	380.0	260	https://www.orthodb.org/v10?query=269168at7742	centromere protein L
269302at7742	Complete	LR812524.1	14030792	14048098	-	518.1	446	https://www.orthodb.org/v10?query=269302at7742	IQ motif containing B1
269540at7742	Complete	LR812536.1	4702208	4721157	-	630.5	399	https://www.orthodb.org/v10?query=269540at7742	GPI mannosyltransferase 3
269700at7742	Complete	LR812535.1	27436860	27471350	-	464.9	311	https://www.orthodb.org/v10?query=269700at7742	Mitochondrial ribosomal protein S5
270024at7742	Complete	LR812523.1	85501532	85520055	-	121.8	245	https://www.orthodb.org/v10?query=270024at7742	histone-lysine N-methyltransferase SMYD3
270182at7742	Complete	LR812524.1	11509388	11526951	-	487.9	239	https://www.orthodb.org/v10?query=270182at7742	Autophagy-related protein 3
270327at7742	Missing
270381at7742	Complete	LR812519.1	36807827	36834681	-	325.0	201	https://www.orthodb.org/v10?query=270381at7742	Small nuclear RNA activating complex polypeptide 3
270426at7742	Complete	LR812539.1	46674033	46690343	+	574.2	314	https://www.orthodb.org/v10?query=270426at7742	WD repeat-containing protein 55
270432at7742	Complete	LR812535.1	6811192	6866019	-	281.1	265	https://www.orthodb.org/v10?query=270432at7742	SPT3 homolog, SAGA and STAGA complex component
270435at7742	Complete	LR812519.1	67631201	67638055	-	414.8	209	https://www.orthodb.org/v10?query=270435at7742	endonuclease III-like protein 1
270566at7742	Complete	LR812540.1	23523225	23533003	-	591.2	315	https://www.orthodb.org/v10?query=270566at7742	RNA 3'-terminal phosphate cyclase
270710at7742	Complete	LR812535.1	49641403	49673721	-	412.0	289	https://www.orthodb.org/v10?query=270710at7742	N(alpha)-acetyltransferase 30, NatC catalytic subunit
270868at7742	Complete	LR812537.1	24265315	24295223	+	457.6	260	https://www.orthodb.org/v10?query=270868at7742	Oxidoreductase NAD binding domain containing 1
270938at7742	Complete	LR812524.1	11486552	11505415	-	215.9	179	https://www.orthodb.org/v10?query=270938at7742	non-homologous end-joining factor 1
271060at7742	Complete	LR812525.1	61272267	61273391	-	374.6	273	https://www.orthodb.org/v10?query=271060at7742	progestin and adipoQ receptor family member 9
271121at7742	Complete	CAIGQS010000478.1	9584	21838	-	584.7	314	https://www.orthodb.org/v10?query=271121at7742	Chromosome 12 open reading frame 10
271228at7742	Complete	LR812525.1	72933263	72955069	+	595.6	347	https://www.orthodb.org/v10?query=271228at7742	dihydroorotate dehydrogenase (quinone), mitochondrial
271346at7742	Complete	LR812531.1	13866413	13883205	+	507.0	266	https://www.orthodb.org/v10?query=271346at7742	graves disease carrier protein
