# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
200616at7742	Complete	LR744044.1	99607319	99651887	-	308.4	347	https://www.orthodb.org/v10?query=200616at7742	Fanconi anemia group E protein
201147at7742	Complete	LR744049.1	33677778	33724304	+	549.2	357	https://www.orthodb.org/v10?query=201147at7742	Ribitol xylosyltransferase 1
201177at7742	Complete	LR744033.1	178171683	178185655	+	776.1	394	https://www.orthodb.org/v10?query=201177at7742	Fas associated factor family member 2
201359at7742	Complete	LR744032.1	46412606	46647096	+	723.0	496	https://www.orthodb.org/v10?query=201359at7742	Cap binding complex dependent translation initiation factor
201616at7742	Complete	LR744053.1	7244329	7301049	-	593.4	352	https://www.orthodb.org/v10?query=201616at7742	Unc-51 like kinase 3
201876at7742	Complete	LR744031.1	192719432	192932714	+	723.1	435	https://www.orthodb.org/v10?query=201876at7742	ceramide kinase-like protein
202013at7742	Duplicated	LR744032.1	111443731	111600780	-	281.0	247	https://www.orthodb.org/v10?query=202013at7742	calcium uptake protein 2, mitochondrial
202013at7742	Duplicated	LR744043.1	54923952	55066682	+	276.1	236	https://www.orthodb.org/v10?query=202013at7742	calcium uptake protein 2, mitochondrial
202098at7742	Complete	LR744033.1	88198548	88326661	-	651.6	430	https://www.orthodb.org/v10?query=202098at7742	CUB domain-containing protein 2
202155at7742	Complete	LR744038.1	109686738	110022170	+	550.1	342	https://www.orthodb.org/v10?query=202155at7742	pyruvate dehydrogenase complex component X 
202160at7742	Complete	LR744033.1	76415253	76476224	-	635.4	405	https://www.orthodb.org/v10?query=202160at7742	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase
202302at7742	Complete	LR744040.1	90767857	90844873	-	477.0	347	https://www.orthodb.org/v10?query=202302at7742	Kinase
202512at7742	Complete	LR744035.1	190844412	191071304	+	819.4	457	https://www.orthodb.org/v10?query=202512at7742	probable lysosomal cobalamin transporter
202558at7742	Complete	LR744038.1	15885684	15895162	+	502.5	476	https://www.orthodb.org/v10?query=202558at7742	ATM interactor
202578at7742	Missing
202675at7742	Fragmented	LR744031.1	253453075	253530115	-	110.3	110	https://www.orthodb.org/v10?query=202675at7742	glycosyltransferase-like domain-containing protein 1
202773at7742	Complete	LR744038.1	37809190	37906664	+	714.5	413	https://www.orthodb.org/v10?query=202773at7742	kelch domain-containing protein 4
202970at7742	Complete	LR744055.1	1979610	2008182	+	762.3	405	https://www.orthodb.org/v10?query=202970at7742	glucokinase
203050at7742	Complete	LR744040.1	110710986	110758662	-	600.9	416	https://www.orthodb.org/v10?query=203050at7742	Pyridine nucleotide-disulphide oxidoreductase domain 1
203180at7742	Complete	LR744043.1	84365861	84414554	+	680.0	352	https://www.orthodb.org/v10?query=203180at7742	Embryonic ectoderm development
203253at7742	Complete	LR744040.1	68727525	68749634	-	683.5	350	https://www.orthodb.org/v10?query=203253at7742	protein cereblon
203699at7742	Complete	LR744030.1	50155591	50217478	+	744.2	429	https://www.orthodb.org/v10?query=203699at7742	putative phospholipase B-like 2
203744at7742	Complete	LR744041.1	111332952	111393995	-	575.8	457	https://www.orthodb.org/v10?query=203744at7742	Leucine rich repeats and WD repeat domain containing 1
203767at7742	Complete	LR744047.1	65362874	65395901	-	525.6	318	https://www.orthodb.org/v10?query=203767at7742	Mitochondrial ribosomal protein L38
203819at7742	Complete	LR744033.1	99521252	99522523	+	660.7	356	https://www.orthodb.org/v10?query=203819at7742	beta-1,3-galactosyltransferase 2
203861at7742	Complete	LR744031.1	53330011	53375794	-	611.6	349	https://www.orthodb.org/v10?query=203861at7742	L-2-hydroxyglutarate dehydrogenase, mitochondrial
203960at7742	Complete	LR744031.1	131813089	131839021	+	804.7	430	https://www.orthodb.org/v10?query=203960at7742	nucleolar protein 58
204010at7742	Complete	LR744041.1	165881	256016	-	318.4	233	https://www.orthodb.org/v10?query=204010at7742	methionyl-tRNA formyltransferase, mitochondrial
204261at7742	Complete	LR744033.1	45087014	45123308	-	479.6	301	https://www.orthodb.org/v10?query=204261at7742	Target of EGR1, exonuclease
204311at7742	Complete	LR744051.1	2765075	2785925	+	637.5	483	https://www.orthodb.org/v10?query=204311at7742	Ecdysoneless cell cycle regulator
204708at7742	Complete	LR744045.1	117261853	117286081	-	659.5	373	https://www.orthodb.org/v10?query=204708at7742	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
204865at7742	Duplicated	LR744032.1	124475367	124518384	+	594.1	435	https://www.orthodb.org/v10?query=204865at7742	cyclic nucleotide-gated cation channel alpha-4
204865at7742	Duplicated	LR744043.1	25601491	25617309	-	601.4	434	https://www.orthodb.org/v10?query=204865at7742	cyclic nucleotide-gated cation channel alpha-4
204865at7742	Duplicated	LR744043.1	2923992	2938344	-	599.9	423	https://www.orthodb.org/v10?query=204865at7742	cyclic nucleotide-gated cation channel alpha-4
204865at7742	Duplicated	LR744046.1	101540480	101559694	-	579.2	433	https://www.orthodb.org/v10?query=204865at7742	cyclic nucleotide-gated cation channel alpha-4
204919at7742	Complete	LR744036.1	205472391	205492905	+	598.5	293	https://www.orthodb.org/v10?query=204919at7742	protein O-glucosyltransferase 1
205135at7742	Complete	LR744041.1	140274579	140356247	+	458.9	316	https://www.orthodb.org/v10?query=205135at7742	peroxisomal sarcosine oxidase
205146at7742	Complete	LR744037.1	10018985	10070799	+	684.6	324	https://www.orthodb.org/v10?query=205146at7742	ceramide glucosyltransferase
205317at7742	Complete	LR744033.1	79529424	79637450	+	212.9	260	https://www.orthodb.org/v10?query=205317at7742	Odr-4 GPCR localization factor homolog
205318at7742	Complete	LR744039.1	82580432	82707710	-	323.5	288	https://www.orthodb.org/v10?query=205318at7742	Leucine rich repeat containing 6
205393at7742	Complete	LR744032.1	8396563	8405096	+	719.6	402	https://www.orthodb.org/v10?query=205393at7742	nucleolar protein 56
205394at7742	Complete	LR744049.1	58263824	58271167	-	695.7	406	https://www.orthodb.org/v10?query=205394at7742	Tyrosine--tRNA ligase
205403at7742	Complete	LR744045.1	117791257	117798139	+	466.8	280	https://www.orthodb.org/v10?query=205403at7742	5-hydroxytryptamine receptor 6
205589at7742	Complete	LR744044.1	16746540	16785838	+	655.8	356	https://www.orthodb.org/v10?query=205589at7742	COP9 signalosome complex subunit 3
205603at7742	Complete	LR744053.1	7345612	7362054	+	568.1	355	https://www.orthodb.org/v10?query=205603at7742	Mannose-6-phosphate isomerase
205632at7742	Fragmented	LR744047.1	53580155	53636681	+	208.1	190	https://www.orthodb.org/v10?query=205632at7742	Mitogen-activated protein kinase kinase 7
205786at7742	Complete	LR744053.1	1436439	1571625	-	787.2	432	https://www.orthodb.org/v10?query=205786at7742	Bardet-Biedl syndrome 4 protein
205835at7742	Fragmented	LR744031.1	220037780	220132831	-	432.1	395	https://www.orthodb.org/v10?query=205835at7742	coiled-coil domain-containing protein 148
205949at7742	Complete	LR744040.1	102051930	102090161	-	629.8	341	https://www.orthodb.org/v10?query=205949at7742	Amidohydrolase domain containing 1
206164at7742	Complete	LR744034.1	128953650	129037644	+	692.2	348	https://www.orthodb.org/v10?query=206164at7742	endoplasmic reticulum resident protein 44
206342at7742	Complete	LR744032.1	237889791	237980462	+	669.5	369	https://www.orthodb.org/v10?query=206342at7742	Abhydrolase domain containing 18
206370at7742	Complete	LR744047.1	10622852	10663234	+	514.7	347	https://www.orthodb.org/v10?query=206370at7742	DNA polymerase gamma 2, accessory subunit
206434at7742	Complete	LR744032.1	52375865	52425263	+	226.8	253	https://www.orthodb.org/v10?query=206434at7742	Chromosome 18 open reading frame 54
206547at7742	Complete	LR744031.1	59608134	59654491	-	777.0	440	https://www.orthodb.org/v10?query=206547at7742	beclin 1-associated autophagy-related key regulator
206784at7742	Complete	LR744043.1	85094305	85095420	+	496.7	276	https://www.orthodb.org/v10?query=206784at7742	serine protease 23
207031at7742	Complete	LR744041.1	28922880	28984688	-	556.8	348	https://www.orthodb.org/v10?query=207031at7742	hepatic triacylglycerol lipase
207140at7742	Complete	LR744033.1	181662553	181810904	-	524.4	283	https://www.orthodb.org/v10?query=207140at7742	PDZ and LIM domain protein 7
207153at7742	Missing
207618at7742	Complete	LR744052.1	18637073	18682187	-	379.8	290	https://www.orthodb.org/v10?query=207618at7742	polymerase delta-interacting protein 3
207648at7742	Complete	LR744031.1	116487102	116574753	+	740.3	416	https://www.orthodb.org/v10?query=207648at7742	probable G-protein coupled receptor 176
207707at7742	Complete	LR744038.1	77394050	77414640	-	787.7	454	https://www.orthodb.org/v10?query=207707at7742	Ring finger and WD repeat domain 3
207751at7742	Complete	LR744053.1	7164408	7194669	-	384.4	300	https://www.orthodb.org/v10?query=207751at7742	F-box only protein 22
207782at7742	Complete	LR744031.1	148508152	148529492	+	549.2	326	https://www.orthodb.org/v10?query=207782at7742	Protein O-fucosyltransferase 2
207993at7742	Duplicated	LR744038.1	140774177	140790366	+	377.3	287	https://www.orthodb.org/v10?query=207993at7742	renin
207993at7742	Duplicated	LR744044.1	136080559	136149618	+	387.0	311	https://www.orthodb.org/v10?query=207993at7742	renin
207993at7742	Duplicated	LR744052.1	5112210	5125120	+	356.3	283	https://www.orthodb.org/v10?query=207993at7742	renin
208122at7742	Complete	LR744056.1	18468169	18483287	+	504.4	322	https://www.orthodb.org/v10?query=208122at7742	kaptin
208238at7742	Complete	LR744031.1	15276039	15303490	+	588.6	370	https://www.orthodb.org/v10?query=208238at7742	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
208291at7742	Complete	LR744041.1	21368165	21424444	-	754.2	430	https://www.orthodb.org/v10?query=208291at7742	Solute carrier family 24 member 5
208300at7742	Complete	LR744049.1	29229457	29285512	-	660.6	534	https://www.orthodb.org/v10?query=208300at7742	RNA polymerase II-associated protein 3
208314at7742	Complete	LR744038.1	56462878	56611832	+	445.8	306	https://www.orthodb.org/v10?query=208314at7742	alpha-ketoglutarate-dependent dioxygenase FTO
208372at7742	Complete	LR744040.1	123819633	123888670	-	623.8	333	https://www.orthodb.org/v10?query=208372at7742	actin-related protein 6
208627at7742	Complete	LR744030.1	80519732	80707497	-	588.2	306	https://www.orthodb.org/v10?query=208627at7742	beta-ureidopropionase
208665at7742	Missing
208840at7742	Complete	LR744039.1	106555119	106620866	+	712.3	384	https://www.orthodb.org/v10?query=208840at7742	Alcohol dehydrogenase, iron containing 1
208931at7742	Complete	LR744035.1	71431349	71531926	-	703.6	346	https://www.orthodb.org/v10?query=208931at7742	transcription factor AP-2-delta
208949at7742	Complete	LR744038.1	854640	897673	-	536.1	341	https://www.orthodb.org/v10?query=208949at7742	Acyl-CoA synthetase family member 3
209086at7742	Fragmented	LR744033.1	128313626	128319814	-	312.0	270	https://www.orthodb.org/v10?query=209086at7742	antithrombin-III
209187at7742	Complete	LR744036.1	28332296	28378983	+	454.7	310	https://www.orthodb.org/v10?query=209187at7742	protein downstream neighbor of Son
209386at7742	Complete	LR744049.1	8190102	8242847	+	572.9	357	https://www.orthodb.org/v10?query=209386at7742	Zinc finger protein 277
209425at7742	Complete	LR744049.1	76057465	76132721	-	577.7	398	https://www.orthodb.org/v10?query=209425at7742	putative transporter SVOPL
209493at7742	Complete	LR744046.1	80253748	80326895	-	834.5	435	https://www.orthodb.org/v10?query=209493at7742	Apoptosis inducing factor mitochondria associated 1
209555at7742	Complete	LR744057.1	7674457	7705073	+	595.5	363	https://www.orthodb.org/v10?query=209555at7742	Histone acetyltransferase type B catalytic subunit
209714at7742	Complete	LR744033.1	233122227	233159381	+	315.5	347	https://www.orthodb.org/v10?query=209714at7742	Transmembrane and coiled-coil domains 6
209931at7742	Complete	LR744040.1	68669176	68675794	+	619.2	358	https://www.orthodb.org/v10?query=209931at7742	CCA tRNA nucleotidyltransferase 1, mitochondrial
209951at7742	Complete	LR744056.1	12634037	12675351	+	663.1	330	https://www.orthodb.org/v10?query=209951at7742	2-oxoisovalerate dehydrogenase subunit alpha
210019at7742	Missing
210107at7742	Complete	LR744036.1	24665043	24696909	-	723.3	384	https://www.orthodb.org/v10?query=210107at7742	chromatin assembly factor 1 subunit B
210234at7742	Complete	LR744032.1	193061992	193149748	-	525.5	306	https://www.orthodb.org/v10?query=210234at7742	Methylmalonic aciduria (cobalamin deficiency) cblA type
210369at7742	Complete	LR744055.1	2033291	2048114	+	645.7	387	https://www.orthodb.org/v10?query=210369at7742	DNA polymerase delta subunit 2
210385at7742	Complete	LR744044.1	32781604	32790769	+	504.4	334	https://www.orthodb.org/v10?query=210385at7742	uncharacterized protein C7orf26 homolog
210433at7742	Missing
210721at7742	Missing
211012at7742	Complete	LR744036.1	50296471	50362218	+	689.7	402	https://www.orthodb.org/v10?query=211012at7742	ganglioside-induced differentiation-associated protein 2
211124at7742	Complete	LR744035.1	26614538	26918011	+	480.8	276	https://www.orthodb.org/v10?query=211124at7742	BRISC and BRCA1 A complex member 2
211150at7742	Missing
211156at7742	Complete	LR744043.1	68399507	68511921	+	552.6	316	https://www.orthodb.org/v10?query=211156at7742	UDP-glucuronic acid decarboxylase 1
211328at7742	Complete	LR744032.1	123832281	123900885	-	468.4	389	https://www.orthodb.org/v10?query=211328at7742	SLAIN motif-containing protein 2 isoform X1
211495at7742	Complete	LR744047.1	129282997	129381883	-	717.1	329	https://www.orthodb.org/v10?query=211495at7742	serine/threonine-protein kinase STK11
211818at7742	Complete	LR744031.1	72369001	72389712	-	747.4	365	https://www.orthodb.org/v10?query=211818at7742	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
211831at7742	Missing
211842at7742	Complete	LR744043.1	85309340	85824333	+	688.5	386	https://www.orthodb.org/v10?query=211842at7742	Transmembrane protein 135
211943at7742	Complete	LR744038.1	1235832	1429883	+	610.5	706	https://www.orthodb.org/v10?query=211943at7742	Zinc finger CCCH-type containing 18
212065at7742	Complete	LR744035.1	25599602	25614207	-	570.1	356	https://www.orthodb.org/v10?query=212065at7742	STAGA complex 65 subunit gamma
212288at7742	Complete	LR744030.1	249131919	249152573	+	535.2	409	https://www.orthodb.org/v10?query=212288at7742	denticleless protein homolog
212520at7742	Complete	LR744052.1	4410071	4451102	+	578.6	420	https://www.orthodb.org/v10?query=212520at7742	SH3 domain-binding protein 1
212696at7742	Complete	LR744031.1	258165135	258265206	-	588.9	362	https://www.orthodb.org/v10?query=212696at7742	Origin recognition complex subunit 4
212720at7742	Complete	LR744049.1	12178866	12274915	-	478.2	357	https://www.orthodb.org/v10?query=212720at7742	ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1
212765at7742	Complete	LR744036.1	73480433	73541418	-	401.4	284	https://www.orthodb.org/v10?query=212765at7742	immunoglobulin superfamily member 11
212876at7742	Complete	LR744046.1	119584858	119586066	+	566.0	788	https://www.orthodb.org/v10?query=212876at7742	metal regulatory transcription factor 1
213005at7742	Complete	LR744040.1	89060999	89119138	+	550.7	365	https://www.orthodb.org/v10?query=213005at7742	Ribosomal RNA processing 9, U3 small nucleolar RNA binding protein
213068at7742	Missing
213224at7742	Complete	LR744036.1	122708298	122801673	+	586.0	322	https://www.orthodb.org/v10?query=213224at7742	PCI domain-containing protein 2
213286at7742	Duplicated	LR744034.1	201557804	201686456	+	285.8	266	https://www.orthodb.org/v10?query=213286at7742	growth hormone-releasing hormone receptor
213286at7742	Duplicated	LR744034.1	219760950	219784048	+	313.2	304	https://www.orthodb.org/v10?query=213286at7742	growth hormone-releasing hormone receptor
213286at7742	Duplicated	LR744034.1	219832301	219945308	-	299.1	278	https://www.orthodb.org/v10?query=213286at7742	growth hormone-releasing hormone receptor
213350at7742	Complete	LR744036.1	171691434	171725646	-	459.6	277	https://www.orthodb.org/v10?query=213350at7742	ADP-ribosylation factor GTPase-activating protein 1 isoform X1
213372at7742	Complete	LR744048.1	57042457	57102337	-	444.4	312	https://www.orthodb.org/v10?query=213372at7742	pannexin-3
213511at7742	Complete	LR744040.1	57344135	57346982	-	686.0	570	https://www.orthodb.org/v10?query=213511at7742	leiomodin-3
213614at7742	Complete	LR744041.1	100807473	100968244	+	497.3	321	https://www.orthodb.org/v10?query=213614at7742	neutrophil cytosol factor 1
213618at7742	Complete	LR744035.1	13007759	13049470	+	543.2	306	https://www.orthodb.org/v10?query=213618at7742	BRO1 domain and CAAX motif containing
214005at7742	Complete	LR744045.1	129049905	129089232	+	632.9	387	https://www.orthodb.org/v10?query=214005at7742	WD repeat containing, antisense to TP73
214100at7742	Complete	LR744049.1	15291058	15314003	+	533.9	370	https://www.orthodb.org/v10?query=214100at7742	interleukin-1 receptor-associated kinase 4
214136at7742	Complete	LR744034.1	173159780	173416236	-	520.6	385	https://www.orthodb.org/v10?query=214136at7742	dnaJ homolog subfamily C member 1
214140at7742	Complete	LR744036.1	104705619	104724329	-	445.3	328	https://www.orthodb.org/v10?query=214140at7742	protein FAM124A
214392at7742	Complete	LR744050.1	355882	427771	-	740.3	410	https://www.orthodb.org/v10?query=214392at7742	Transmembrane protein 39B
214498at7742	Complete	LR744040.1	86688996	86743833	-	566.6	320	https://www.orthodb.org/v10?query=214498at7742	NPR2 like, GATOR1 complex subunit
214501at7742	Complete	LR744030.1	6107630	6121421	-	591.6	313	https://www.orthodb.org/v10?query=214501at7742	tRNA pseudouridine synthase
214728at7742	Complete	LR744030.1	297149631	297187294	+	658.6	356	https://www.orthodb.org/v10?query=214728at7742	PHD finger protein 10 isoform X1
214745at7742	Complete	LR744042.1	87245710	87287897	+	629.6	358	https://www.orthodb.org/v10?query=214745at7742	2-phosphoxylose phosphatase 1
214858at7742	Fragmented	LR744037.1	195445153	195451556	+	241.5	159	https://www.orthodb.org/v10?query=214858at7742	F-box only protein 4
215138at7742	Complete	LR744033.1	233182659	233236536	+	663.2	418	https://www.orthodb.org/v10?query=215138at7742	protein Red
215159at7742	Complete	LR744053.1	19939377	20052965	-	680.6	452	https://www.orthodb.org/v10?query=215159at7742	activating signal cointegrator 1
215427at7742	Complete	LR744032.1	169342584	169416170	+	601.3	421	https://www.orthodb.org/v10?query=215427at7742	nucleoporin p54 isoform X1
215440at7742	Complete	LR744037.1	193241455	193274696	-	351.4	370	https://www.orthodb.org/v10?query=215440at7742	uncharacterized protein C5orf34 homolog
215706at7742	Complete	LR744035.1	3514477	3526961	-	477.9	332	https://www.orthodb.org/v10?query=215706at7742	T-complex-associated testis-expressed protein 1
216073at7742	Complete	LR744031.1	138412915	138708697	-	594.9	468	https://www.orthodb.org/v10?query=216073at7742	BRCA1-associated RING domain protein 1
216380at7742	Complete	LR744046.1	62905585	62919488	+	587.0	318	https://www.orthodb.org/v10?query=216380at7742	H/ACA ribonucleoprotein complex subunit 4
216474at7742	Complete	LR744036.1	106101284	106102453	-	496.5	288	https://www.orthodb.org/v10?query=216474at7742	Tripartite motif containing 13
216850at7742	Complete	LR744041.1	1678056	1747778	+	550.9	330	https://www.orthodb.org/v10?query=216850at7742	glycine amidinotransferase, mitochondrial
216982at7742	Fragmented	LR744033.1	230033258	230040723	-	189.2	212	https://www.orthodb.org/v10?query=216982at7742	death ligand signal enhancer
217728at7742	Complete	LR744031.1	14316594	14334999	+	480.0	267	https://www.orthodb.org/v10?query=217728at7742	AlkB homolog 1, histone H2A dioxygenase
217762at7742	Complete	LR744032.1	75139097	75172800	-	473.9	323	https://www.orthodb.org/v10?query=217762at7742	RGP1 homolog, RAB6A GEF complex partner 1
217951at7742	Complete	CACTIT020000537.1	190948	207343	-	302.7	279	https://www.orthodb.org/v10?query=217951at7742	aladin
218088at7742	Complete	LR744032.1	100605709	100673860	-	644.3	347	https://www.orthodb.org/v10?query=218088at7742	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
218109at7742	Complete	LR744036.1	129908231	129920960	+	488.5	308	https://www.orthodb.org/v10?query=218109at7742	Glucosaminyl (N-acetyl) transferase family member 7
218283at7742	Complete	LR744036.1	166157350	166175954	+	532.9	399	https://www.orthodb.org/v10?query=218283at7742	zinc finger CCCH-type with G patch domain-containing protein
218284at7742	Complete	LR744038.1	32033001	32070740	-	426.4	288	https://www.orthodb.org/v10?query=218284at7742	cytoplasmic tRNA 2-thiolation protein 2
218430at7742	Complete	LR744040.1	141909735	141971385	-	660.3	344	https://www.orthodb.org/v10?query=218430at7742	N-acyl phosphatidylethanolamine phospholipase D
218524at7742	Duplicated	LR744034.1	71434205	71543895	+	578.1	302	https://www.orthodb.org/v10?query=218524at7742	non-canonical poly(A) RNA polymerase PAPD5 isoform X1
218524at7742	Duplicated	LR744038.1	50950813	51028136	+	509.3	316	https://www.orthodb.org/v10?query=218524at7742	non-canonical poly(A) RNA polymerase PAPD5 isoform X1
218673at7742	Complete	LR744040.1	105628490	105736371	-	365.9	288	https://www.orthodb.org/v10?query=218673at7742	pleckstrin homology domain-containing family G member 7
218806at7742	Complete	LR744040.1	30025793	30153544	+	247.7	194	https://www.orthodb.org/v10?query=218806at7742	tRNA-splicing endonuclease subunit Sen2
218916at7742	Complete	LR744037.1	155091272	155206059	-	492.9	419	https://www.orthodb.org/v10?query=218916at7742	centrosomal protein POC5 isoform X1
219276at7742	Complete	LR744037.1	149129433	149200907	+	537.6	357	https://www.orthodb.org/v10?query=219276at7742	General transcription factor IIH subunit
219315at7742	Complete	LR744032.1	10439510	10465972	+	616.6	348	https://www.orthodb.org/v10?query=219315at7742	SMYD family member 5
219513at7742	Complete	LR744042.1	103741589	103777967	+	743.4	419	https://www.orthodb.org/v10?query=219513at7742	acetyl-coenzyme A transporter 1
219560at7742	Complete	LR744032.1	40850826	40862902	-	502.2	305	https://www.orthodb.org/v10?query=219560at7742	Transmembrane protein 129
219710at7742	Missing
219805at7742	Complete	LR744034.1	27185388	27222992	+	620.9	367	https://www.orthodb.org/v10?query=219805at7742	Thyroid hormone receptor interactor 13
220049at7742	Complete	LR744038.1	17527656	17548737	+	471.9	344	https://www.orthodb.org/v10?query=220049at7742	interferon regulatory factor 8
220062at7742	Complete	LR744035.1	171715953	171792527	+	536.3	325	https://www.orthodb.org/v10?query=220062at7742	F-box only protein 9
220264at7742	Complete	LR744032.1	134694184	134733855	-	578.5	299	https://www.orthodb.org/v10?query=220264at7742	Lipoyl synthase, mitochondrial
220441at7742	Complete	LR744043.1	32897067	32932705	-	483.5	362	https://www.orthodb.org/v10?query=220441at7742	serine/threonine-protein kinase Nek3
220484at7742	Duplicated	LR744030.1	239937980	239939596	+	573.6	383	https://www.orthodb.org/v10?query=220484at7742	probable G-protein coupled receptor 75
220484at7742	Duplicated	LR744060.1	2973798	2975285	+	490.0	380	https://www.orthodb.org/v10?query=220484at7742	probable G-protein coupled receptor 75
220601at7742	Fragmented	LR744036.1	209786649	209914875	-	346.6	203	https://www.orthodb.org/v10?query=220601at7742	endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform X1
220642at7742	Complete	LR744040.1	24224080	24272175	-	400.1	428	https://www.orthodb.org/v10?query=220642at7742	ATR-interacting protein
220786at7742	Complete	LR744033.1	21561371	21652234	+	436.8	442	https://www.orthodb.org/v10?query=220786at7742	putative RNA polymerase II subunit B1 CTD phosphatase RPAP2
221029at7742	Complete	LR744034.1	170032065	170081979	-	624.1	386	https://www.orthodb.org/v10?query=221029at7742	putative methyltransferase NSUN6
221031at7742	Complete	LR744032.1	71841746	71914056	+	406.6	325	https://www.orthodb.org/v10?query=221031at7742	ubiquitin-associated protein 1
221061at7742	Complete	LR744030.1	202689315	202705796	-	586.9	344	https://www.orthodb.org/v10?query=221061at7742	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
221197at7742	Complete	LR744032.1	167369291	167477290	+	649.7	332	https://www.orthodb.org/v10?query=221197at7742	COP9 signalosome complex subunit 4
221230at7742	Complete	LR744042.1	94888729	94890054	-	440.8	293	https://www.orthodb.org/v10?query=221230at7742	tripartite motif-containing protein 59
221391at7742	Complete	LR744035.1	109760009	109839099	-	753.9	436	https://www.orthodb.org/v10?query=221391at7742	tumor necrosis factor receptor superfamily member 21
221393at7742	Complete	LR744039.1	57012360	57110904	+	530.3	373	https://www.orthodb.org/v10?query=221393at7742	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
221575at7742	Complete	LR744041.1	48708953	48780215	-	654.5	367	https://www.orthodb.org/v10?query=221575at7742	fumarylacetoacetase
221592at7742	Complete	LR744030.1	26042599	26173057	+	390.4	266	https://www.orthodb.org/v10?query=221592at7742	P2X purinoceptor 2
221671at7742	Complete	LR744041.1	27184391	27385080	-	591.8	370	https://www.orthodb.org/v10?query=221671at7742	Galactokinase 2
221780at7742	Missing
221887at7742	Complete	LR744044.1	133599978	133615782	+	714.2	437	https://www.orthodb.org/v10?query=221887at7742	retinoblastoma-binding protein 5 isoform X1
222334at7742	Complete	LR744039.1	127878082	127902114	-	643.0	395	https://www.orthodb.org/v10?query=222334at7742	potassium voltage-gated channel subfamily V member 1
222631at7742	Complete	LR744033.1	14426842	14550647	+	578.5	277	https://www.orthodb.org/v10?query=222631at7742	GPI-anchor transamidase
222821at7742	Complete	LR744048.1	50510774	50511985	-	398.1	314	https://www.orthodb.org/v10?query=222821at7742	Ig-like V-type domain-containing protein FAM187A
222957at7742	Complete	LR744043.1	86808233	86837883	-	682.1	384	https://www.orthodb.org/v10?query=222957at7742	Cathepsin C
222975at7742	Complete	LR744030.1	247138621	247189854	+	642.2	366	https://www.orthodb.org/v10?query=222975at7742	dual specificity protein phosphatase 10
223032at7742	Complete	LR744036.1	143915845	143950606	-	699.1	397	https://www.orthodb.org/v10?query=223032at7742	CDK5 regulatory subunit-associated protein 1
223079at7742	Complete	LR744036.1	130174112	130210127	+	690.2	318	https://www.orthodb.org/v10?query=223079at7742	mRNA export factor
223152at7742	Complete	LR744032.1	56453098	56506008	-	623.8	337	https://www.orthodb.org/v10?query=223152at7742	Ferrochelatase
223283at7742	Missing
223348at7742	Complete	LR744030.1	193574872	193638960	+	457.8	509	https://www.orthodb.org/v10?query=223348at7742	coiled-coil domain-containing protein 170
223375at7742	Complete	LR744043.1	74863390	74934156	+	532.6	296	https://www.orthodb.org/v10?query=223375at7742	Carbohydrate sulfotransferase
223426at7742	Complete	LR744036.1	184434969	184444649	+	490.0	321	https://www.orthodb.org/v10?query=223426at7742	protein AAR2 homolog
223443at7742	Complete	LR744032.1	105748517	105839099	+	681.7	343	https://www.orthodb.org/v10?query=223443at7742	Trafficking protein particle complex 13
223512at7742	Complete	LR744039.1	48017350	48054120	+	411.1	319	https://www.orthodb.org/v10?query=223512at7742	synaptosomal-associated protein 47
223515at7742	Complete	LR744040.1	127657969	127701141	+	579.7	336	https://www.orthodb.org/v10?query=223515at7742	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
223702at7742	Missing
223813at7742	Complete	LR744035.1	79218650	79219894	+	570.7	302	https://www.orthodb.org/v10?query=223813at7742	probable G-protein coupled receptor 63
223874at7742	Complete	LR744041.1	124351622	124382484	-	604.6	331	https://www.orthodb.org/v10?query=223874at7742	transducin beta-like protein 2
223898at7742	Complete	LR744033.1	46942644	47001706	-	489.0	393	https://www.orthodb.org/v10?query=223898at7742	vasculin-like protein 1
224078at7742	Complete	LR744045.1	26163143	26164381	-	584.8	306	https://www.orthodb.org/v10?query=224078at7742	beta-1 adrenergic receptor
224101at7742	Complete	LR744038.1	640416	669392	-	535.6	301	https://www.orthodb.org/v10?query=224101at7742	F-box only protein 31 isoform X1
224105at7742	Complete	LR744052.1	18575618	18601484	-	679.2	346	https://www.orthodb.org/v10?query=224105at7742	PRKCA-binding protein
224267at7742	Complete	LR744035.1	34560321	34604409	+	308.8	212	https://www.orthodb.org/v10?query=224267at7742	THUMP domain-containing protein 2
224305at7742	Missing
