# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
173at7742	Missing
223283at7742	Missing
223348at7742	Missing
223375at7742	Missing
223426at7742	Complete	FYBX02009976.1	326637	329826	-	351.0	320	https://www.orthodb.org/v10?query=223426at7742	protein AAR2 homolog
223443at7742	Complete	FYBX02009853.1	269103	366605	+	393.6	299	https://www.orthodb.org/v10?query=223443at7742	Trafficking protein particle complex 13
223512at7742	Fragmented	FYBX02009533.1	1795313	1796203	+	220.2	224	https://www.orthodb.org/v10?query=223512at7742	synaptosomal-associated protein 47
223515at7742	Complete	FYBX02000166.1	584079	635301	+	354.7	334	https://www.orthodb.org/v10?query=223515at7742	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase
223702at7742	Fragmented	FYBX02010284.1	162937	320314	-	220.0	320	https://www.orthodb.org/v10?query=223702at7742	SET and MYND domain-containing protein 4
223813at7742	Complete	FYBX02010742.1	533859	534896	-	348.2	301	https://www.orthodb.org/v10?query=223813at7742	probable G-protein coupled receptor 63
223874at7742	Complete	FYBX02010215.1	1569455	1652833	+	397.9	312	https://www.orthodb.org/v10?query=223874at7742	transducin beta-like protein 2
223898at7742	Missing
224078at7742	Complete	FYBX02010008.1	467211	468200	+	472.7	297	https://www.orthodb.org/v10?query=224078at7742	beta-1 adrenergic receptor
224101at7742	Missing
224105at7742	Complete	FYBX02009770.1	683581	817704	+	476.7	269	https://www.orthodb.org/v10?query=224105at7742	PRKCA-binding protein
224267at7742	Complete	FYBX02009871.1	3015854	3086248	-	169.4	200	https://www.orthodb.org/v10?query=224267at7742	THUMP domain-containing protein 2
224305at7742	Missing
224472at7742	Missing
224537at7742	Missing
224567at7742	Complete	FYBX02010533.1	653603	699446	-	659.0	375	https://www.orthodb.org/v10?query=224567at7742	mitochondrial chaperone BCS1
224692at7742	Missing
224957at7742	Missing
225125at7742	Complete	FYBX02010435.1	109326	221225	+	443.3	289	https://www.orthodb.org/v10?query=225125at7742	uncharacterized protein KIAA0930 homolog
225148at7742	Missing
225169at7742	Missing
225241at7742	Fragmented	FYBX02010633.1	461269	502086	+	166.2	158	https://www.orthodb.org/v10?query=225241at7742	inactive serine/threonine-protein kinase VRK3
225242at7742	Complete	FYBX02010638.1	632405	642438	+	357.0	305	https://www.orthodb.org/v10?query=225242at7742	RGM domain family member B
225400at7742	Missing
225564at7742	Complete	FYBX02009308.1	129992	202754	-	473.9	356	https://www.orthodb.org/v10?query=225564at7742	protein phosphatase 1G
225592at7742	Missing
225646at7742	Missing
226375at7742	Fragmented	FYBX02010184.1	1475781	1476434	-	119.9	115	https://www.orthodb.org/v10?query=226375at7742	nuclear factor interleukin-3-regulated protein
226477at7742	Complete	FYBX02005980.1	3035127	3036332	+	411.0	335	https://www.orthodb.org/v10?query=226477at7742	alpha-1,3/1,6-mannosyltransferase ALG2
226528at7742	Fragmented	FYBX02010311.1	2201311	2218591	+	330.8	262	https://www.orthodb.org/v10?query=226528at7742	phosphatidylinositol glycan anchor biosynthesis class U protein
226571at7742	Fragmented	FYBX02009941.1	219069	240982	-	271.0	279	https://www.orthodb.org/v10?query=226571at7742	probable 28S rRNA (cytosine-C(5))-methyltransferase
226799at7742	Fragmented	FYBX02009484.1	2171053	2189845	-	142.3	172	https://www.orthodb.org/v10?query=226799at7742	polyadenylate-binding protein-interacting protein 1
226949at7742	Complete	FYBX02010783.1	4575759	4597754	+	450.5	309	https://www.orthodb.org/v10?query=226949at7742	histone-lysine N-methyltransferase SETD7
226989at7742	Complete	FYBX02010490.1	957947	1046692	-	545.3	388	https://www.orthodb.org/v10?query=226989at7742	carboxypeptidase E
227080at7742	Missing
227299at7742	Complete	FYBX02010803.1	433607	519068	-	390.7	381	https://www.orthodb.org/v10?query=227299at7742	nephrocystin-1 isoform X1
227342at7742	Fragmented	FYBX02009646.1	2354180	2363763	-	162.3	119	https://www.orthodb.org/v10?query=227342at7742	RING finger protein 32
227436at7742	Complete	FYBX02009731.1	2597102	2618936	+	569.1	276	https://www.orthodb.org/v10?query=227436at7742	glycosaminoglycan xylosylkinase
227544at7742	Missing
227556at7742	Missing
227816at7742	Fragmented	FYBX02010828.1	702207	706443	-	227.9	158	https://www.orthodb.org/v10?query=227816at7742	uncharacterized protein KIAA0513 homolog isoform X1
228275at7742	Fragmented	FYBX02010309.1	162986	194403	-	279.5	184	https://www.orthodb.org/v10?query=228275at7742	fatty acid 2-hydroxylase
228390at7742	Complete	FYBX02009618.1	584246	631562	-	508.0	329	https://www.orthodb.org/v10?query=228390at7742	Aminomethyltransferase
228455at7742	Complete	FYBX02010176.1	4493078	4524598	-	431.9	372	https://www.orthodb.org/v10?query=228455at7742	transcriptional adapter 3
228525at7742	Missing
228730at7742	Missing
229063at7742	Complete	FYBX02009921.1	249771	253473	-	389.1	255	https://www.orthodb.org/v10?query=229063at7742	Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
229159at7742	Missing
229239at7742	Missing
229308at7742	Complete	FYBX02010661.1	315948	328074	-	440.2	316	https://www.orthodb.org/v10?query=229308at7742	Lysophosphatidylglycerol acyltransferase 1
229422at7742	Complete	FYBX02009325.1	6713304	6716087	-	212.0	221	https://www.orthodb.org/v10?query=229422at7742	potassium channel subfamily K member 18
229564at7742	Missing
229590at7742	Complete	FYBX02009696.1	2440427	2462052	-	277.7	258	https://www.orthodb.org/v10?query=229590at7742	putative GTP-binding protein 6
229681at7742	Missing
229692at7742	Complete	FYBX02010154.1	3102809	3146351	+	515.3	306	https://www.orthodb.org/v10?query=229692at7742	potassium channel subfamily K member 9
229738at7742	Fragmented	FYBX02010491.1	4474601	4557453	+	140.6	125	https://www.orthodb.org/v10?query=229738at7742	secretion-regulating guanine nucleotide exchange factor
229787at7742	Complete	FYBX02009495.1	634879	684950	+	544.4	343	https://www.orthodb.org/v10?query=229787at7742	DNA primase small subunit
229857at7742	Missing
230223at7742	Missing
230477at7742	Missing
230622at7742	Complete	FYBX02009540.1	1625586	1695686	+	569.1	291	https://www.orthodb.org/v10?query=230622at7742	GDP-mannose 4,6 dehydratase
231143at7742	Missing
231455at7742	Missing
231838at7742	Complete	FYBX02010075.1	3151939	3232141	+	486.9	304	https://www.orthodb.org/v10?query=231838at7742	sorbitol dehydrogenase
232256at7742	Fragmented	FYBX02010626.1	552459	919718	-	362.8	201	https://www.orthodb.org/v10?query=232256at7742	dual specificity mitogen-activated protein kinase kinase 5 isoform X1
232468at7742	Missing
232734at7742	Fragmented	FYBX02010286.1	10715	17152	-	94.7	109	https://www.orthodb.org/v10?query=232734at7742	tektin-2
232798at7742	Complete	FYBX02010460.1	226399	238539	+	329.6	377	https://www.orthodb.org/v10?query=232798at7742	sedoheptulokinase
232849at7742	Missing
232857at7742	Missing
233465at7742	Complete	FYBX02009467.1	196421	231102	-	300.0	273	https://www.orthodb.org/v10?query=233465at7742	alkylglycerol monooxygenase
233490at7742	Complete	FYBX02009572.1	1623689	1695462	+	429.8	306	https://www.orthodb.org/v10?query=233490at7742	DNA methyltransferase 1-associated protein 1
233794at7742	Complete	FYBX02005348.1	1605084	1618811	+	567.0	377	https://www.orthodb.org/v10?query=233794at7742	NADPH
233977at7742	Missing
234228at7742	Complete	FYBX02009599.1	1329093	1405426	+	367.2	282	https://www.orthodb.org/v10?query=234228at7742	Aminocarboxymuconate semialdehyde decarboxylase
234247at7742	Complete	FYBX02010105.1	365041	476657	-	559.7	280	https://www.orthodb.org/v10?query=234247at7742	THO complex subunit 3
234511at7742	Fragmented	FYBX02010460.1	275120	282364	-	289.3	273	https://www.orthodb.org/v10?query=234511at7742	Tubulin delta 1
234637at7742	Missing
234786at7742	Missing
234804at7742	Complete	FYBX02010199.1	271848	286787	+	322.8	247	https://www.orthodb.org/v10?query=234804at7742	NIF3-like protein 1
234920at7742	Fragmented	FYBX02010141.1	14856	59884	+	412.7	203	https://www.orthodb.org/v10?query=234920at7742	hypoxia-inducible factor 1-alpha inhibitor
235046at7742	Missing
235274at7742	Complete	FYBX02009617.1	779491	866777	-	673.0	411	https://www.orthodb.org/v10?query=235274at7742	Synoviolin 1
235284at7742	Complete	FYBX02009611.1	582446	643203	+	752.0	391	https://www.orthodb.org/v10?query=235284at7742	probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase
235319at7742	Missing
235335at7742	Fragmented	FYBX02000111.1	1817050	1817790	-	395.7	234	https://www.orthodb.org/v10?query=235335at7742	Decapping mRNA 2
235347at7742	Duplicated	FYBX02010574.1	1019624	1020667	-	510.7	326	https://www.orthodb.org/v10?query=235347at7742	probable G-protein coupled receptor 85
235347at7742	Duplicated	FYBX02010818.1	3745408	3746460	+	521.5	325	https://www.orthodb.org/v10?query=235347at7742	probable G-protein coupled receptor 85
235735at7742	Complete	FYBX02009425.1	1148450	1169964	-	295.1	245	https://www.orthodb.org/v10?query=235735at7742	decaprenyl-diphosphate synthase subunit 2
235765at7742	Missing
235827at7742	Complete	FYBX02009836.1	17232	35551	-	571.3	345	https://www.orthodb.org/v10?query=235827at7742	Golgi associated PDZ and coiled-coil motif containing
236098at7742	Missing
236145at7742	Complete	FYBX02000119.1	636778	730748	+	314.6	314	https://www.orthodb.org/v10?query=236145at7742	Integrin alpha FG-GAP repeat containing 2
236417at7742	Missing
236439at7742	Complete	FYBX02010500.1	2126409	2140542	-	333.4	262	https://www.orthodb.org/v10?query=236439at7742	phosphorylated adapter RNA export protein
236476at7742	Complete	FYBX02005648.1	2718632	2779452	-	444.5	303	https://www.orthodb.org/v10?query=236476at7742	alanyl-tRNA editing protein Aarsd1
236514at7742	Complete	FYBX02009565.1	3297491	3303338	+	624.4	374	https://www.orthodb.org/v10?query=236514at7742	polyribonucleotide 5'-hydroxyl-kinase Clp1
236607at7742	Fragmented	FYBX02010683.1	4999779	5028265	+	373.7	321	https://www.orthodb.org/v10?query=236607at7742	U3 small nucleolar ribonucleoprotein protein MPP10
236610at7742	Missing
236895at7742	Missing
236910at7742	Complete	FYBX02009326.1	833997	866276	-	571.6	436	https://www.orthodb.org/v10?query=236910at7742	conserved oligomeric Golgi complex subunit 8
237258at7742	Missing
237266at7742	Missing
237440at7742	Complete	FYBX02008222.1	2020507	2041666	+	523.4	324	https://www.orthodb.org/v10?query=237440at7742	Uroporphyrinogen decarboxylase
237455at7742	Duplicated	FYBX02007140.1	881995	891291	+	228.6	258	https://www.orthodb.org/v10?query=237455at7742	C-C chemokine receptor type 7
237455at7742	Duplicated	FYBX02007140.1	977716	1009085	+	225.4	258	https://www.orthodb.org/v10?query=237455at7742	C-C chemokine receptor type 7
237617at7742	Complete	FYBX02010754.1	2183086	2184255	-	309.9	285	https://www.orthodb.org/v10?query=237617at7742	Zinc finger CCCH-type containing 10
237620at7742	Missing
237959at7742	Complete	FYBX02005400.1	643742	723894	+	462.4	307	https://www.orthodb.org/v10?query=237959at7742	diphthamide biosynthesis protein 1
238049at7742	Missing
238259at7742	Complete	FYBX02010374.1	2984068	3059593	+	506.6	273	https://www.orthodb.org/v10?query=238259at7742	bifunctional arginine demethylase and lysyl-hydroxylase JMJD6
238417at7742	Missing
238523at7742	Complete	FYBX02010444.1	3555801	3640198	+	373.3	290	https://www.orthodb.org/v10?query=238523at7742	sorting nexin-8
238694at7742	Complete	FYBX02010214.1	751946	802384	+	519.5	306	https://www.orthodb.org/v10?query=238694at7742	RNA polymerase I subunit C
238721at7742	Complete	FYBX02010804.1	2115325	2125431	+	469.6	301	https://www.orthodb.org/v10?query=238721at7742	UDP-glucose 4-epimerase
238829at7742	Missing
238925at7742	Complete	FYBX02009787.1	405818	438649	+	474.8	297	https://www.orthodb.org/v10?query=238925at7742	geranylgeranyl transferase type-2 subunit beta
239094at7742	Complete	FYBX02009844.1	2582008	2620233	-	232.3	224	https://www.orthodb.org/v10?query=239094at7742	Mesoderm specific transcript
239108at7742	Missing
239289at7742	Complete	FYBX02010228.1	566649	570153	-	421.5	272	https://www.orthodb.org/v10?query=239289at7742	N6-adenosine-methyltransferase subunit METTL14
239308at7742	Complete	FYBX02010566.1	1534660	1600526	-	299.6	282	https://www.orthodb.org/v10?query=239308at7742	tRNA:m(4)X modification enzyme TRM13 homolog
239324at7742	Complete	FYBX02000166.1	1112188	1205382	+	519.3	359	https://www.orthodb.org/v10?query=239324at7742	Nuclear respiratory factor 1
239338at7742	Missing
239444at7742	Complete	FYBX02010740.1	1306997	1356559	+	391.2	298	https://www.orthodb.org/v10?query=239444at7742	phosphotriesterase-related protein
239469at7742	Complete	FYBX02008949.1	2407590	2451580	+	420.9	286	https://www.orthodb.org/v10?query=239469at7742	translation initiation factor eIF-2B subunit beta
239538at7742	Missing
239559at7742	Complete	FYBX02007713.1	1107487	1123448	+	500.2	326	https://www.orthodb.org/v10?query=239559at7742	eukaryotic translation initiation factor 3 subunit M
239682at7742	Fragmented	FYBX02010662.1	424004	424624	-	137.4	104	https://www.orthodb.org/v10?query=239682at7742	28S ribosomal protein S31, mitochondrial
239695at7742	Missing
239731at7742	Missing
239747at7742	Missing
239772at7742	Missing
239783at7742	Complete	FYBX02010600.1	2907787	2923934	-	461.4	434	https://www.orthodb.org/v10?query=239783at7742	fucose-1-phosphate guanylyltransferase
239989at7742	Complete	FYBX02010630.1	1278327	1314882	-	553.1	331	https://www.orthodb.org/v10?query=239989at7742	Solute carrier family 35 member B2
240011at7742	Complete	FYBX02010794.1	4588237	4589873	+	490.7	323	https://www.orthodb.org/v10?query=240011at7742	FIC domain containing
240065at7742	Missing
240075at7742	Missing
240294at7742	Complete	FYBX02009891.1	72556	101955	-	399.7	291	https://www.orthodb.org/v10?query=240294at7742	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
240403at7742	Missing
240465at7742	Complete	FYBX02009595.1	1014374	1026793	-	541.8	382	https://www.orthodb.org/v10?query=240465at7742	3-oxoacyl-
240576at7742	Complete	FYBX02000142.1	155023	214061	+	414.6	295	https://www.orthodb.org/v10?query=240576at7742	protein FAM45A
241002at7742	Complete	FYBX02010154.1	1702792	1781572	+	275.9	248	https://www.orthodb.org/v10?query=241002at7742	NADH dehydrogenase 
241207at7742	Missing
241208at7742	Complete	FYBX02010132.1	3311325	3385823	+	240.0	322	https://www.orthodb.org/v10?query=241208at7742	Zinc finger CCHC-type containing 4
241220at7742	Complete	FYBX02000108.1	550838	573184	+	468.8	350	https://www.orthodb.org/v10?query=241220at7742	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2
241288at7742	Complete	FYBX02010376.1	614981	696340	-	308.1	274	https://www.orthodb.org/v10?query=241288at7742	F-box/WD repeat-containing protein 4
241352at7742	Missing
241473at7742	Missing
241590at7742	Complete	FYBX02010115.1	1160430	1195339	+	314.3	254	https://www.orthodb.org/v10?query=241590at7742	Methionine adenosyltransferase 2 subunit beta
241887at7742	Complete	FYBX02009646.1	1436465	1487917	-	384.0	276	https://www.orthodb.org/v10?query=241887at7742	magnesium transporter MRS2 homolog, mitochondrial
241923at7742	Missing
241953at7742	Missing
242072at7742	Complete	FYBX02010147.1	572224	593217	-	385.9	296	https://www.orthodb.org/v10?query=242072at7742	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon
242369at7742	Duplicated	FYBX02009468.1	1198138	1201171	-	323.3	241	https://www.orthodb.org/v10?query=242369at7742	beta-1,4-galactosyltransferase 4
242369at7742	Duplicated	FYBX02009468.1	1243198	1278123	+	306.1	221	https://www.orthodb.org/v10?query=242369at7742	beta-1,4-galactosyltransferase 4
242369at7742	Duplicated	FYBX02009499.1	1559737	1593994	-	275.2	258	https://www.orthodb.org/v10?query=242369at7742	beta-1,4-galactosyltransferase 4
242394at7742	Complete	FYBX02009557.1	1141369	1204182	-	422.4	283	https://www.orthodb.org/v10?query=242394at7742	PAK1 interacting protein 1
242487at7742	Missing
242641at7742	Complete	FYBX02008726.1	1349404	1379788	+	640.2	313	https://www.orthodb.org/v10?query=242641at7742	cyclin-dependent kinase 9
242895at7742	Complete	FYBX02009745.1	114029	122628	-	273.9	242	https://www.orthodb.org/v10?query=242895at7742	single Ig IL-1-related receptor
242951at7742	Missing
242979at7742	Duplicated	FYBX02009504.1	1049856	1091491	-	404.3	261	https://www.orthodb.org/v10?query=242979at7742	protein SEC13 homolog
242979at7742	Duplicated	FYBX02010778.1	1006315	1061989	-	439.8	267	https://www.orthodb.org/v10?query=242979at7742	protein SEC13 homolog
243222at7742	Complete	FYBX02010140.1	2038021	2107602	-	242.3	257	https://www.orthodb.org/v10?query=243222at7742	probable methyltransferase-like protein 15
243425at7742	Complete	FYBX02009586.1	951226	974225	-	245.1	194	https://www.orthodb.org/v10?query=243425at7742	Chromosome 2 open reading frame 69
243571at7742	Complete	FYBX02010286.1	2666550	2692248	-	478.3	343	https://www.orthodb.org/v10?query=243571at7742	regulator of chromosome condensation
243575at7742	Missing
243611at7742	Missing
243836at7742	Complete	FYBX02010742.1	614789	705515	-	348.9	276	https://www.orthodb.org/v10?query=243836at7742	Mitochondrial ribosomal protein S9
243851at7742	Complete	FYBX02010628.1	1846601	1905873	-	433.8	327	https://www.orthodb.org/v10?query=243851at7742	tubulin--tyrosine ligase
243977at7742	Missing
244028at7742	Complete	FYBX02005816.1	5280937	5479482	+	359.7	283	https://www.orthodb.org/v10?query=244028at7742	tRNA dimethylallyltransferase, mitochondrial
244272at7742	Complete	FYBX02010373.1	2585190	2592956	+	320.1	324	https://www.orthodb.org/v10?query=244272at7742	probable G-protein coupled receptor 19
244439at7742	Complete	FYBX02010444.1	665445	766066	-	293.1	278	https://www.orthodb.org/v10?query=244439at7742	methyltransferase-like protein 22
244702at7742	Fragmented	FYBX02010002.1	691222	692145	+	199.3	134	https://www.orthodb.org/v10?query=244702at7742	DNA repair protein RAD52 homolog
245053at7742	Missing
245056at7742	Complete	FYBX02010293.1	5257081	5266845	-	382.3	282	https://www.orthodb.org/v10?query=245056at7742	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
245117at7742	Fragmented	FYBX02009779.1	1817148	1826066	-	292.6	225	https://www.orthodb.org/v10?query=245117at7742	N-lysine methyltransferase SETD6
245299at7742	Complete	FYBX02009309.1	2438020	2816749	+	341.8	257	https://www.orthodb.org/v10?query=245299at7742	COBW domain-containing protein 1
245433at7742	Missing
245445at7742	Missing
245463at7742	Missing
245482at7742	Missing
245611at7742	Complete	FYBX02010036.1	178925	211708	-	509.3	303	https://www.orthodb.org/v10?query=245611at7742	replication factor C subunit 3
245662at7742	Complete	FYBX02005816.1	3892017	3898232	-	278.1	259	https://www.orthodb.org/v10?query=245662at7742	Peroxisomal biogenesis factor 3
245921at7742	Complete	FYBX02010029.1	2461614	2493417	+	507.2	292	https://www.orthodb.org/v10?query=245921at7742	mitotic checkpoint protein BUB3
245932at7742	Missing
246297at7742	Complete	FYBX02010841.1	681752	708984	+	396.6	274	https://www.orthodb.org/v10?query=246297at7742	Solute carrier family 35 member C1
246301at7742	Complete	FYBX02010737.1	269583	279921	-	279.6	258	https://www.orthodb.org/v10?query=246301at7742	ribonuclease P protein subunit p40
246371at7742	Complete	FYBX02009634.1	941458	988325	-	314.8	228	https://www.orthodb.org/v10?query=246371at7742	embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein
246595at7742	Complete	FYBX02010344.1	985212	985946	-	50.2	178	https://www.orthodb.org/v10?query=246595at7742	nuclear fragile X mental retardation-interacting protein 1
247398at7742	Missing
247622at7742	Missing
248028at7742	Fragmented	FYBX02007123.1	3233923	3250114	+	450.8	277	https://www.orthodb.org/v10?query=248028at7742	peptidyl-prolyl cis-trans isomerase-like 4
248163at7742	Missing
248280at7742	Complete	FYBX02010504.1	2087453	2092825	-	372.0	373	https://www.orthodb.org/v10?query=248280at7742	Dol-P-Glc
248515at7742	Complete	FYBX02009595.1	1012523	1013668	+	125.0	193	https://www.orthodb.org/v10?query=248515at7742	RNA pseudouridylate synthase domain-containing protein 4
248600at7742	Complete	FYBX02010617.1	215765	248642	+	441.3	303	https://www.orthodb.org/v10?query=248600at7742	Lysocardiolipin acyltransferase 1
248682at7742	Complete	FYBX02010782.1	386412	422278	+	469.4	326	https://www.orthodb.org/v10?query=248682at7742	TBC1 domain family member 13
248693at7742	Complete	FYBX02010657.1	73762	129258	-	350.0	289	https://www.orthodb.org/v10?query=248693at7742	aminoacylase-1
248762at7742	Complete	FYBX02010504.1	3167220	3213598	-	343.0	318	https://www.orthodb.org/v10?query=248762at7742	zinc finger MYND domain-containing protein 10
248773at7742	Missing
249120at7742	Fragmented	FYBX02008949.1	3336940	3339336	-	226.5	164	https://www.orthodb.org/v10?query=249120at7742	SKI/DACH domain-containing protein 1
249392at7742	Missing
249399at7742	Complete	FYBX02010491.1	4363588	4364454	-	207.5	203	https://www.orthodb.org/v10?query=249399at7742	torsin-3A
249530at7742	Complete	FYBX02009806.1	1025176	1092430	-	240.7	256	https://www.orthodb.org/v10?query=249530at7742	ester hydrolase C11orf54 homolog
249629at7742	Complete	FYBX02009532.1	1558310	1559767	+	264.7	259	https://www.orthodb.org/v10?query=249629at7742	GDP-D-glucose phosphorylase 1
249652at7742	Complete	FYBX02010255.1	429339	477819	+	300.0	290	https://www.orthodb.org/v10?query=249652at7742	nucleoporin Nup43
249694at7742	Complete	FYBX02010571.1	3293407	3309796	-	490.2	284	https://www.orthodb.org/v10?query=249694at7742	exosome complex component RRP45
249853at7742	Complete	FYBX02009422.1	2565277	2602296	+	411.6	242	https://www.orthodb.org/v10?query=249853at7742	delta-aminolevulinic acid dehydratase
249877at7742	Fragmented	FYBX02009632.1	521627	537102	-	151.1	165	https://www.orthodb.org/v10?query=249877at7742	DNA fragmentation factor subunit beta
250138at7742	Missing
250198at7742	Complete	FYBX02009675.1	939840	976601	-	397.9	355	https://www.orthodb.org/v10?query=250198at7742	meiosis-specific with OB domain-containing protein
250310at7742	Complete	FYBX02000166.1	683272	711869	+	513.6	306	https://www.orthodb.org/v10?query=250310at7742	26S proteasome non-ATPase regulatory subunit 6
250326at7742	Complete	FYBX02008554.1	155851	167857	+	349.8	261	https://www.orthodb.org/v10?query=250326at7742	N-acetylglucosamine kinase
250442at7742	Missing
250963at7742	Missing
251278at7742	Missing
251459at7742	Missing
251465at7742	Complete	FYBX02010449.1	300177	375821	+	361.3	248	https://www.orthodb.org/v10?query=251465at7742	COP9 signalosome complex subunit 6
251511at7742	Complete	FYBX02009883.1	1635829	1684627	+	543.9	378	https://www.orthodb.org/v10?query=251511at7742	serine/threonine-protein kinase DCLK3
251667at7742	Complete	FYBX02009599.1	1417833	1484709	-	365.4	326	https://www.orthodb.org/v10?query=251667at7742	KAT8 regulatory NSL complex subunit 2 isoform X1
251896at7742	Missing
252200at7742	Complete	FYBX02009429.1	3872491	3885494	+	318.8	265	https://www.orthodb.org/v10?query=252200at7742	dehydrogenase/reductase SDR family member 7
252307at7742	Fragmented	FYBX02009596.1	244116	249616	-	143.4	166	https://www.orthodb.org/v10?query=252307at7742	tRNA (cytosine(38)-C(5))-methyltransferase
252398at7742	Complete	FYBX02008147.1	1119313	1281508	-	313.9	292	https://www.orthodb.org/v10?query=252398at7742	nucleolar complex protein 4 homolog
252546at7742	Complete	FYBX02007713.1	921817	979493	-	311.1	300	https://www.orthodb.org/v10?query=252546at7742	elongator complex protein 4
252557at7742	Missing
252714at7742	Complete	FYBX02000108.1	1012218	1059681	+	370.9	268	https://www.orthodb.org/v10?query=252714at7742	DNA/RNA-binding protein KIN17
252806at7742	Missing
253042at7742	Missing
253119at7742	Complete	FYBX02010614.1	565142	587969	+	446.2	392	https://www.orthodb.org/v10?query=253119at7742	CDK5 regulatory subunit-associated protein 3
253322at7742	Complete	FYBX02009776.1	1008373	1024669	+	273.6	228	https://www.orthodb.org/v10?query=253322at7742	NADH dehydrogenase 
253625at7742	Complete	FYBX02010007.1	576419	599795	+	288.6	211	https://www.orthodb.org/v10?query=253625at7742	cathepsin O
253661at7742	Complete	FYBX02010282.1	257168	384517	+	315.3	250	https://www.orthodb.org/v10?query=253661at7742	Citrate lyase beta like
253823at7742	Missing
254316at7742	Complete	FYBX02010753.1	690557	701251	-	444.8	349	https://www.orthodb.org/v10?query=254316at7742	protein SHQ1 homolog
254424at7742	Complete	FYBX02010076.1	1406781	1458264	+	161.5	213	https://www.orthodb.org/v10?query=254424at7742	L-seryl-tRNA(Sec) kinase
254455at7742	Complete	FYBX02009631.1	840906	907813	-	493.3	297	https://www.orthodb.org/v10?query=254455at7742	geranylgeranyl transferase type-1 subunit beta
254518at7742	Missing
254818at7742	Missing
254847at7742	Complete	FYBX02007112.1	304371	347388	-	361.8	241	https://www.orthodb.org/v10?query=254847at7742	developmentally-regulated GTP-binding protein 2
255237at7742	Missing
255423at7742	Complete	FYBX02010264.1	1897487	1932180	-	213.6	174	https://www.orthodb.org/v10?query=255423at7742	protein SGT1 homolog
255469at7742	Missing
255497at7742	Complete	FYBX02008969.1	1217849	1231675	+	282.6	235	https://www.orthodb.org/v10?query=255497at7742	aldose 1-epimerase
255610at7742	Complete	FYBX02009839.1	5300566	5336167	-	363.6	253	https://www.orthodb.org/v10?query=255610at7742	meiotic recombination protein SPO11 isoform X1
255782at7742	Duplicated	FYBX02009840.1	448617	450071	+	545.9	290	https://www.orthodb.org/v10?query=255782at7742	Muscarinic acetylcholine receptor
255782at7742	Duplicated	FYBX02010435.1	1700167	1701552	+	603.1	330	https://www.orthodb.org/v10?query=255782at7742	Muscarinic acetylcholine receptor
256267at7742	Missing
256348at7742	Complete	FYBX02010297.1	526640	562085	+	502.1	364	https://www.orthodb.org/v10?query=256348at7742	Eukaryotic translation initiation factor 2B subunit delta
256457at7742	Fragmented	FYBX02000126.1	1149042	1209654	+	353.2	274	https://www.orthodb.org/v10?query=256457at7742	BSD domain-containing protein 1
256473at7742	Missing
256510at7742	Missing
256936at7742	Complete	FYBX02010827.1	94566	120508	-	214.3	268	https://www.orthodb.org/v10?query=256936at7742	protein-cysteine N-palmitoyltransferase HHAT
256968at7742	Complete	FYBX02009393.1	5922	7845	-	226.3	182	https://www.orthodb.org/v10?query=256968at7742	Calcineurin like phosphoesterase domain containing 1
257196at7742	Complete	FYBX02009509.1	316221	351119	-	333.0	277	https://www.orthodb.org/v10?query=257196at7742	solute carrier family 25 member 46
257212at7742	Complete	FYBX02010568.1	2547636	2620593	-	559.1	313	https://www.orthodb.org/v10?query=257212at7742	bystin
257379at7742	Duplicated	FYBX02009774.1	2000741	2001631	+	206.1	241	https://www.orthodb.org/v10?query=257379at7742	cysteinyl leukotriene receptor 1
257379at7742	Duplicated	FYBX02009774.1	2061982	2062875	+	234.0	244	https://www.orthodb.org/v10?query=257379at7742	cysteinyl leukotriene receptor 1
257379at7742	Duplicated	FYBX02009774.1	2169038	2169898	-	205.1	238	https://www.orthodb.org/v10?query=257379at7742	cysteinyl leukotriene receptor 1
257487at7742	Missing
257616at7742	Missing
257699at7742	Missing
257726at7742	Missing
257768at7742	Missing
257782at7742	Complete	FYBX02010146.1	1384469	1399383	+	340.6	248	https://www.orthodb.org/v10?query=257782at7742	m7GpppX diphosphatase
257925at7742	Missing
257976at7742	Missing
258381at7742	Complete	FYBX02009815.1	1810077	1917902	-	408.7	318	https://www.orthodb.org/v10?query=258381at7742	sphingomyelin phosphodiesterase 2
258445at7742	Fragmented	FYBX02000119.1	1889727	2142269	+	319.3	264	https://www.orthodb.org/v10?query=258445at7742	deformed epidermal autoregulatory factor 1 homolog
258449at7742	Missing
258712at7742	Complete	FYBX02009491.1	1995964	2090384	+	156.6	249	https://www.orthodb.org/v10?query=258712at7742	ceroid-lipofuscinosis neuronal protein 5
