# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
270182at7742	Complete	XP_043928304.1	422.6	239	https://www.orthodb.org/v10?query=270182at7742	Autophagy-related protein 3
270327at7742	Complete	XP_043931425.1	709.9	915	https://www.orthodb.org/v10?query=270327at7742	peptidyl-prolyl cis-trans isomerase G
270381at7742	Complete	XP_043917292.1	432.6	246	https://www.orthodb.org/v10?query=270381at7742	Small nuclear RNA activating complex polypeptide 3
270426at7742	Complete	XP_043924963.1	544.0	314	https://www.orthodb.org/v10?query=270426at7742	WD repeat-containing protein 55
270432at7742	Duplicated	XP_043918588.1	407.5	280	https://www.orthodb.org/v10?query=270432at7742	SPT3 homolog, SAGA and STAGA complex component
270432at7742	Duplicated	XP_043918587.1	407.3	280	https://www.orthodb.org/v10?query=270432at7742	SPT3 homolog, SAGA and STAGA complex component
270435at7742	Duplicated	XP_043945127.1	400.6	243	https://www.orthodb.org/v10?query=270435at7742	endonuclease III-like protein 1
270435at7742	Duplicated	XP_043945128.1	400.5	210	https://www.orthodb.org/v10?query=270435at7742	endonuclease III-like protein 1
270435at7742	Duplicated	XP_043945130.1	344.4	217	https://www.orthodb.org/v10?query=270435at7742	endonuclease III-like protein 1
270566at7742	Complete	XP_043941655.1	558.1	315	https://www.orthodb.org/v10?query=270566at7742	RNA 3'-terminal phosphate cyclase
270710at7742	Complete	XP_043930370.1	415.9	226	https://www.orthodb.org/v10?query=270710at7742	N(alpha)-acetyltransferase 30, NatC catalytic subunit
270868at7742	Complete	XP_043922709.1	426.5	260	https://www.orthodb.org/v10?query=270868at7742	Oxidoreductase NAD binding domain containing 1
270938at7742	Missing
271060at7742	Complete	XP_043933038.1	366.3	286	https://www.orthodb.org/v10?query=271060at7742	progestin and adipoQ receptor family member 9
271121at7742	Complete	XP_043939829.1	591.5	314	https://www.orthodb.org/v10?query=271121at7742	Chromosome 12 open reading frame 10
271228at7742	Complete	XP_043937892.1	580.2	347	https://www.orthodb.org/v10?query=271228at7742	dihydroorotate dehydrogenase (quinone), mitochondrial
271346at7742	Duplicated	XP_043911714.1	499.4	266	https://www.orthodb.org/v10?query=271346at7742	graves disease carrier protein
271346at7742	Duplicated	XP_043911715.1	499.4	266	https://www.orthodb.org/v10?query=271346at7742	graves disease carrier protein
271347at7742	Duplicated	XP_043912998.1	341.7	245	https://www.orthodb.org/v10?query=271347at7742	carbohydrate deacetylase
271347at7742	Duplicated	XP_043912999.1	341.7	245	https://www.orthodb.org/v10?query=271347at7742	carbohydrate deacetylase
271347at7742	Duplicated	XP_043912996.1	341.2	245	https://www.orthodb.org/v10?query=271347at7742	carbohydrate deacetylase
271425at7742	Duplicated	XP_043925964.1	394.7	253	https://www.orthodb.org/v10?query=271425at7742	Mitochondrial ribosomal protein S22
271425at7742	Duplicated	XP_043925963.1	368.4	229	https://www.orthodb.org/v10?query=271425at7742	Mitochondrial ribosomal protein S22
271622at7742	Complete	XP_043930454.1	493.9	262	https://www.orthodb.org/v10?query=271622at7742	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A
272002at7742	Complete	XP_043937719.1	587.6	329	https://www.orthodb.org/v10?query=272002at7742	RNA-binding protein NOB1
272130at7742	Complete	XP_043943066.1	423.9	252	https://www.orthodb.org/v10?query=272130at7742	ALX homeobox protein 1
272309at7742	Complete	XP_043937645.1	635.8	358	https://www.orthodb.org/v10?query=272309at7742	diphosphomevalonate decarboxylase
272432at7742	Duplicated	XP_043921328.1	239.9	200	https://www.orthodb.org/v10?query=272432at7742	osteopetrosis-associated transmembrane protein 1
272432at7742	Duplicated	XP_043921335.1	216.2	159	https://www.orthodb.org/v10?query=272432at7742	osteopetrosis-associated transmembrane protein 1
272582at7742	Duplicated	XP_043912873.1	338.2	228	https://www.orthodb.org/v10?query=272582at7742	mitochondrial genome maintenance exonuclease 1
272582at7742	Duplicated	XP_043912882.1	338.2	228	https://www.orthodb.org/v10?query=272582at7742	mitochondrial genome maintenance exonuclease 1
272582at7742	Duplicated	XP_043912892.1	338.2	228	https://www.orthodb.org/v10?query=272582at7742	mitochondrial genome maintenance exonuclease 1
272582at7742	Duplicated	XP_043912901.1	338.2	228	https://www.orthodb.org/v10?query=272582at7742	mitochondrial genome maintenance exonuclease 1
272582at7742	Duplicated	XP_043912910.1	338.2	228	https://www.orthodb.org/v10?query=272582at7742	mitochondrial genome maintenance exonuclease 1
272794at7742	Complete	XP_043925754.1	437.6	242	https://www.orthodb.org/v10?query=272794at7742	signal peptide peptidase-like 3
273166at7742	Duplicated	XP_043945947.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945948.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945949.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945950.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945951.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945952.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945953.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273166at7742	Duplicated	XP_043945954.1	558.0	299	https://www.orthodb.org/v10?query=273166at7742	Alpha tocopherol transfer protein like
273271at7742	Complete	XP_043930238.1	521.2	296	https://www.orthodb.org/v10?query=273271at7742	protein salvador homolog 1
273483at7742	Complete	XP_043925086.1	487.6	277	https://www.orthodb.org/v10?query=273483at7742	Solute carrier family 35 member A1
273485at7742	Complete	XP_043909818.1	553.2	282	https://www.orthodb.org/v10?query=273485at7742	Malate dehydrogenase
273629at7742	Fragmented	XP_043935407.1	216.0	114	https://www.orthodb.org/v10?query=273629at7742	BUD13 homolog
273630at7742	Complete	XP_043910508.1	592.5	477	https://www.orthodb.org/v10?query=273630at7742	protein AATF
273631at7742	Duplicated	XP_043934185.1	439.8	344	https://www.orthodb.org/v10?query=273631at7742	putative malate dehydrogenase 1B
273631at7742	Duplicated	XP_043934183.1	439.5	344	https://www.orthodb.org/v10?query=273631at7742	putative malate dehydrogenase 1B
273631at7742	Duplicated	XP_043934184.1	392.9	316	https://www.orthodb.org/v10?query=273631at7742	putative malate dehydrogenase 1B
273713at7742	Duplicated	XP_043934624.1	530.3	251	https://www.orthodb.org/v10?query=273713at7742	ankyrin repeat and SOCS box protein 7
273713at7742	Duplicated	XP_043934625.1	530.3	251	https://www.orthodb.org/v10?query=273713at7742	ankyrin repeat and SOCS box protein 7
273897at7742	Complete	XP_043932302.1	192.1	213	https://www.orthodb.org/v10?query=273897at7742	mitochondrial fission regulator 2
273941at7742	Complete	XP_043941972.1	465.4	267	https://www.orthodb.org/v10?query=273941at7742	lysophosphatidic acid receptor 3
273954at7742	Complete	XP_043943165.1	469.3	280	https://www.orthodb.org/v10?query=273954at7742	Galactose-1-phosphate uridylyltransferase
273993at7742	Duplicated	XP_043927599.1	620.1	335	https://www.orthodb.org/v10?query=273993at7742	Vacuolar protein sorting 36 homolog
273993at7742	Duplicated	XP_043927600.1	549.3	335	https://www.orthodb.org/v10?query=273993at7742	Vacuolar protein sorting 36 homolog
274411at7742	Duplicated	XP_043944715.1	338.1	228	https://www.orthodb.org/v10?query=274411at7742	Megalencephalic leukoencephalopathy with subcortical cysts 1
274411at7742	Duplicated	XP_043944713.1	326.7	230	https://www.orthodb.org/v10?query=274411at7742	Megalencephalic leukoencephalopathy with subcortical cysts 1
274411at7742	Duplicated	XP_043944712.1	324.4	230	https://www.orthodb.org/v10?query=274411at7742	Megalencephalic leukoencephalopathy with subcortical cysts 1
274480at7742	Duplicated	XP_043945659.1	399.1	234	https://www.orthodb.org/v10?query=274480at7742	RNA pseudouridylate synthase domain-containing protein 1
274480at7742	Duplicated	XP_043945660.1	399.1	234	https://www.orthodb.org/v10?query=274480at7742	RNA pseudouridylate synthase domain-containing protein 1
274480at7742	Duplicated	XP_043945658.1	398.9	234	https://www.orthodb.org/v10?query=274480at7742	RNA pseudouridylate synthase domain-containing protein 1
274707at7742	Complete	XP_043930338.1	320.8	243	https://www.orthodb.org/v10?query=274707at7742	cell growth regulator with RING finger domain protein 1
274709at7742	Complete	XP_043923099.1	574.2	274	https://www.orthodb.org/v10?query=274709at7742	COP9 signalosome complex subunit 5
274732at7742	Complete	XP_043910759.1	312.0	306	https://www.orthodb.org/v10?query=274732at7742	homer protein homolog 2
274906at7742	Complete	XP_043916730.1	485.9	306	https://www.orthodb.org/v10?query=274906at7742	protein PRRC1
275050at7742	Complete	XP_043929314.1	438.7	269	https://www.orthodb.org/v10?query=275050at7742	dnaJ homolog subfamily B member 13
275256at7742	Duplicated	XP_043910361.1	442.9	294	https://www.orthodb.org/v10?query=275256at7742	GTPase Era, mitochondrial
275256at7742	Duplicated	XP_043910360.1	442.2	294	https://www.orthodb.org/v10?query=275256at7742	GTPase Era, mitochondrial
275273at7742	Fragmented	XP_043920419.1	351.8	231	https://www.orthodb.org/v10?query=275273at7742	diphthamide biosynthesis protein 7
275566at7742	Duplicated	XP_043928890.1	406.4	274	https://www.orthodb.org/v10?query=275566at7742	Crystallin zeta like 1
275566at7742	Duplicated	XP_043928889.1	400.0	274	https://www.orthodb.org/v10?query=275566at7742	Crystallin zeta like 1
275603at7742	Duplicated	XP_043943113.1	514.3	257	https://www.orthodb.org/v10?query=275603at7742	adiponectin receptor protein 2
275603at7742	Duplicated	XP_043932617.1	471.5	261	https://www.orthodb.org/v10?query=275603at7742	adiponectin receptor protein 2
275603at7742	Duplicated	XP_043932618.1	471.5	261	https://www.orthodb.org/v10?query=275603at7742	adiponectin receptor protein 2
275603at7742	Duplicated	XP_043932619.1	471.5	261	https://www.orthodb.org/v10?query=275603at7742	adiponectin receptor protein 2
275715at7742	Complete	XP_043915366.1	536.2	283	https://www.orthodb.org/v10?query=275715at7742	transaldolase
275720at7742	Complete	XP_043925643.1	321.6	264	https://www.orthodb.org/v10?query=275720at7742	Carboxypeptidase
275781at7742	Complete	XP_043912330.1	501.6	258	https://www.orthodb.org/v10?query=275781at7742	cyclin-dependent kinase 1
275875at7742	Complete	XP_043912729.1	423.7	259	https://www.orthodb.org/v10?query=275875at7742	mitochondrial ribosome-associated GTPase 1
276229at7742	Duplicated	XP_043934588.1	416.2	277	https://www.orthodb.org/v10?query=276229at7742	adenosine deaminase-like protein
276229at7742	Duplicated	XP_043934589.1	407.1	270	https://www.orthodb.org/v10?query=276229at7742	adenosine deaminase-like protein
276229at7742	Duplicated	XP_043934590.1	363.0	242	https://www.orthodb.org/v10?query=276229at7742	adenosine deaminase-like protein
276337at7742	Complete	XP_043914537.1	310.4	188	https://www.orthodb.org/v10?query=276337at7742	WD repeat domain 31
276401at7742	Complete	XP_043923061.1	417.4	286	https://www.orthodb.org/v10?query=276401at7742	protein FAM69C
276660at7742	Complete	XP_043918486.1	308.2	220	https://www.orthodb.org/v10?query=276660at7742	CDKN2A-interacting protein
276691at7742	Complete	XP_043924682.1	486.1	263	https://www.orthodb.org/v10?query=276691at7742	laforin
276761at7742	Complete	XP_043944607.1	341.4	248	https://www.orthodb.org/v10?query=276761at7742	Centrosomal protein 41
276779at7742	Complete	XP_043934475.1	464.2	267	https://www.orthodb.org/v10?query=276779at7742	transmembrane protein adipocyte-associated 1
277067at7742	Complete	XP_043944933.1	388.3	229	https://www.orthodb.org/v10?query=277067at7742	deoxynucleotidyltransferase terminal-interacting protein 1
277109at7742	Duplicated	XP_043919348.1	485.9	280	https://www.orthodb.org/v10?query=277109at7742	rRNA adenine N(6)-methyltransferase
277109at7742	Duplicated	XP_043919353.1	485.9	280	https://www.orthodb.org/v10?query=277109at7742	rRNA adenine N(6)-methyltransferase
277109at7742	Duplicated	XP_043919357.1	485.9	280	https://www.orthodb.org/v10?query=277109at7742	rRNA adenine N(6)-methyltransferase
277109at7742	Duplicated	XP_043919359.1	485.9	280	https://www.orthodb.org/v10?query=277109at7742	rRNA adenine N(6)-methyltransferase
277109at7742	Duplicated	XP_043919367.1	485.9	280	https://www.orthodb.org/v10?query=277109at7742	rRNA adenine N(6)-methyltransferase
277109at7742	Duplicated	XP_043919372.1	485.9	280	https://www.orthodb.org/v10?query=277109at7742	rRNA adenine N(6)-methyltransferase
277134at7742	Complete	XP_043926961.1	465.7	280	https://www.orthodb.org/v10?query=277134at7742	integrin-linked kinase-associated serine/threonine phosphatase 2C
277217at7742	Complete	XP_043926160.1	547.8	327	https://www.orthodb.org/v10?query=277217at7742	alpha-methylacyl-CoA racemase
277226at7742	Duplicated	XP_043944627.1	517.9	302	https://www.orthodb.org/v10?query=277226at7742	probable methyltransferase BTM2 homolog
277226at7742	Duplicated	XP_043944628.1	459.1	260	https://www.orthodb.org/v10?query=277226at7742	probable methyltransferase BTM2 homolog
277286at7742	Complete	XP_043926892.1	641.0	453	https://www.orthodb.org/v10?query=277286at7742	NF-kappa-B inhibitor zeta isoform X1
277361at7742	Complete	XP_043922528.1	468.7	246	https://www.orthodb.org/v10?query=277361at7742	TatD DNase domain containing 1
277508at7742	Complete	XP_043914707.1	439.0	253	https://www.orthodb.org/v10?query=277508at7742	Phytanoyl-CoA dioxygenase domain containing 1
277524at7742	Complete	XP_043939103.1	211.2	244	https://www.orthodb.org/v10?query=277524at7742	Transmembrane protein 268
277616at7742	Complete	XP_043917462.1	637.0	338	https://www.orthodb.org/v10?query=277616at7742	ubiquitin-like modifier-activating enzyme 5
277665at7742	Duplicated	XP_043911128.1	782.6	422	https://www.orthodb.org/v10?query=277665at7742	coiled-coil domain-containing protein 47
277665at7742	Duplicated	XP_043911129.1	782.6	422	https://www.orthodb.org/v10?query=277665at7742	coiled-coil domain-containing protein 47
277748at7742	Duplicated	XP_043924486.1	426.1	245	https://www.orthodb.org/v10?query=277748at7742	General transcription factor IIH subunit 3
277748at7742	Duplicated	XP_043924487.1	426.1	245	https://www.orthodb.org/v10?query=277748at7742	General transcription factor IIH subunit 3
277807at7742	Complete	XP_043910174.1	557.5	272	https://www.orthodb.org/v10?query=277807at7742	transmembrane protein 248
278070at7742	Duplicated	XP_043914164.1	449.4	284	https://www.orthodb.org/v10?query=278070at7742	RNA exonuclease 4
278070at7742	Duplicated	XP_043914165.1	449.4	284	https://www.orthodb.org/v10?query=278070at7742	RNA exonuclease 4
278070at7742	Duplicated	XP_043914167.1	449.4	284	https://www.orthodb.org/v10?query=278070at7742	RNA exonuclease 4
278076at7742	Duplicated	XP_043944747.1	533.7	326	https://www.orthodb.org/v10?query=278076at7742	splicing factor 45
278076at7742	Duplicated	XP_043944746.1	533.3	339	https://www.orthodb.org/v10?query=278076at7742	splicing factor 45
278370at7742	Duplicated	XP_043926266.1	479.6	308	https://www.orthodb.org/v10?query=278370at7742	Protein phosphatase 1 regulatory subunit 7
278370at7742	Duplicated	XP_043926267.1	465.8	274	https://www.orthodb.org/v10?query=278370at7742	Protein phosphatase 1 regulatory subunit 7
278370at7742	Duplicated	XP_043926268.1	465.8	274	https://www.orthodb.org/v10?query=278370at7742	Protein phosphatase 1 regulatory subunit 7
278384at7742	Complete	XP_043942713.1	439.7	229	https://www.orthodb.org/v10?query=278384at7742	Ubiquitin carboxyl-terminal hydrolase
278647at7742	Complete	XP_043941568.1	586.9	276	https://www.orthodb.org/v10?query=278647at7742	transcription initiation factor IIB
278787at7742	Fragmented	XP_043929479.1	198.1	112	https://www.orthodb.org/v10?query=278787at7742	MAP3K12-binding inhibitory protein 1
278895at7742	Duplicated	XP_043937087.1	416.7	312	https://www.orthodb.org/v10?query=278895at7742	POU domain, class 2, transcription factor 3
278895at7742	Duplicated	XP_043937086.1	416.6	312	https://www.orthodb.org/v10?query=278895at7742	POU domain, class 2, transcription factor 3
278895at7742	Duplicated	XP_043937089.1	404.0	288	https://www.orthodb.org/v10?query=278895at7742	POU domain, class 2, transcription factor 3
278954at7742	Complete	XP_043938373.1	492.1	296	https://www.orthodb.org/v10?query=278954at7742	zinc finger and BTB domain-containing protein 8B
279092at7742	Duplicated	XP_043924854.1	409.6	261	https://www.orthodb.org/v10?query=279092at7742	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2
279092at7742	Duplicated	XP_043924855.1	409.6	261	https://www.orthodb.org/v10?query=279092at7742	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2
279092at7742	Duplicated	XP_043924856.1	409.6	261	https://www.orthodb.org/v10?query=279092at7742	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2
279170at7742	Complete	XP_043943981.1	336.6	262	https://www.orthodb.org/v10?query=279170at7742	gamma-parvin
279227at7742	Complete	XP_043915638.1	484.2	264	https://www.orthodb.org/v10?query=279227at7742	zinc finger protein 367
279246at7742	Complete	XP_043912816.1	536.3	285	https://www.orthodb.org/v10?query=279246at7742	growth hormone-inducible transmembrane protein
279373at7742	Complete	XP_043920652.1	334.0	339	https://www.orthodb.org/v10?query=279373at7742	DNA-directed RNA polymerase I subunit RPA43
279400at7742	Missing
279455at7742	Duplicated	XP_043932093.1	621.4	398	https://www.orthodb.org/v10?query=279455at7742	adenylyltransferase and sulfurtransferase MOCS3
279455at7742	Duplicated	XP_043932101.1	568.0	373	https://www.orthodb.org/v10?query=279455at7742	adenylyltransferase and sulfurtransferase MOCS3
279816at7742	Duplicated	XP_043931020.1	351.8	216	https://www.orthodb.org/v10?query=279816at7742	3-hydroxyanthranilate 3,4-dioxygenase
279816at7742	Duplicated	XP_043931022.1	351.2	203	https://www.orthodb.org/v10?query=279816at7742	3-hydroxyanthranilate 3,4-dioxygenase
279816at7742	Duplicated	XP_043931021.1	351.1	203	https://www.orthodb.org/v10?query=279816at7742	3-hydroxyanthranilate 3,4-dioxygenase
279997at7742	Complete	XP_043940881.1	429.3	263	https://www.orthodb.org/v10?query=279997at7742	Solute carrier family 25 member 19
280016at7742	Complete	XP_043929242.1	507.9	274	https://www.orthodb.org/v10?query=280016at7742	dolichyl-phosphate beta-glucosyltransferase
280159at7742	Complete	XP_043910972.1	499.6	298	https://www.orthodb.org/v10?query=280159at7742	peroxisome biogenesis factor 13
280261at7742	Complete	XP_043946676.1	345.3	572	https://www.orthodb.org/v10?query=280261at7742	uncharacterized protein C19orf44 homolog
280287at7742	Complete	XP_043930854.1	457.8	246	https://www.orthodb.org/v10?query=280287at7742	thioredoxin-like protein 1
280430at7742	Duplicated	XP_043934001.1	522.7	297	https://www.orthodb.org/v10?query=280430at7742	Phosphatidate cytidylyltransferase, mitochondrial
280430at7742	Duplicated	XP_043934002.1	483.3	272	https://www.orthodb.org/v10?query=280430at7742	Phosphatidate cytidylyltransferase, mitochondrial
280447at7742	Complete	XP_043937744.1	670.7	341	https://www.orthodb.org/v10?query=280447at7742	Vesicle amine transport 1 like
280642at7742	Complete	XP_043937385.1	349.4	248	https://www.orthodb.org/v10?query=280642at7742	biliverdin reductase A
280649at7742	Complete	XP_043927374.1	483.7	247	https://www.orthodb.org/v10?query=280649at7742	Down syndrome critical region protein 3
280704at7742	Complete	XP_043921670.1	530.0	280	https://www.orthodb.org/v10?query=280704at7742	ER membrane protein complex subunit 2
280833at7742	Complete	XP_043910884.1	459.5	253	https://www.orthodb.org/v10?query=280833at7742	Solute carrier family 35 member B1
280835at7742	Complete	XP_043911775.1	420.0	257	https://www.orthodb.org/v10?query=280835at7742	beta-tectorin
281159at7742	Duplicated	XP_043945110.1	297.2	245	https://www.orthodb.org/v10?query=281159at7742	protein N-terminal asparagine amidohydrolase
281159at7742	Duplicated	XP_043945111.1	292.9	240	https://www.orthodb.org/v10?query=281159at7742	protein N-terminal asparagine amidohydrolase
281245at7742	Duplicated	XP_043918612.1	423.7	255	https://www.orthodb.org/v10?query=281245at7742	lymphokine-activated killer T-cell-originated protein kinase
281245at7742	Duplicated	XP_043918610.1	423.6	255	https://www.orthodb.org/v10?query=281245at7742	lymphokine-activated killer T-cell-originated protein kinase
281245at7742	Duplicated	XP_043918611.1	423.6	255	https://www.orthodb.org/v10?query=281245at7742	lymphokine-activated killer T-cell-originated protein kinase
281245at7742	Duplicated	XP_043918609.1	422.7	255	https://www.orthodb.org/v10?query=281245at7742	lymphokine-activated killer T-cell-originated protein kinase
281245at7742	Duplicated	XP_043918608.1	422.7	255	https://www.orthodb.org/v10?query=281245at7742	lymphokine-activated killer T-cell-originated protein kinase
281413at7742	Duplicated	XP_043924480.1	448.1	438	https://www.orthodb.org/v10?query=281413at7742	tectonic-2
281413at7742	Duplicated	XP_043924481.1	432.9	386	https://www.orthodb.org/v10?query=281413at7742	tectonic-2
281421at7742	Duplicated	XP_043945148.1	502.3	262	https://www.orthodb.org/v10?query=281421at7742	target of rapamycin complex subunit LST8
281421at7742	Duplicated	XP_043945149.1	502.3	262	https://www.orthodb.org/v10?query=281421at7742	target of rapamycin complex subunit LST8
281421at7742	Duplicated	XP_043945150.1	502.3	262	https://www.orthodb.org/v10?query=281421at7742	target of rapamycin complex subunit LST8
281421at7742	Duplicated	XP_043945151.1	494.4	236	https://www.orthodb.org/v10?query=281421at7742	target of rapamycin complex subunit LST8
281526at7742	Complete	XP_043924714.1	423.1	203	https://www.orthodb.org/v10?query=281526at7742	Ubiquitin recognition factor in ER associated degradation 1
281785at7742	Complete	XP_043938054.1	480.2	306	https://www.orthodb.org/v10?query=281785at7742	ElaC ribonuclease Z 1
281807at7742	Complete	XP_043918311.1	581.0	303	https://www.orthodb.org/v10?query=281807at7742	GPN-loop GTPase 1
281858at7742	Complete	XP_043913423.1	464.8	302	https://www.orthodb.org/v10?query=281858at7742	Protein arginine methyltransferase NDUFAF7
281891at7742	Complete	XP_043929485.1	266.3	279	https://www.orthodb.org/v10?query=281891at7742	Mirror-image polydactyly 1
282590at7742	Complete	XP_043927423.1	474.6	298	https://www.orthodb.org/v10?query=282590at7742	Tryptophanyl tRNA synthetase 2, mitochondrial
283060at7742	Complete	XP_043946158.1	414.9	228	https://www.orthodb.org/v10?query=283060at7742	Neuralized E3 ubiquitin protein ligase 2
283441at7742	Complete	XP_043921353.1	495.6	335	https://www.orthodb.org/v10?query=283441at7742	thioredoxin domain-containing protein 5
283449at7742	Duplicated	XP_043923116.1	466.7	277	https://www.orthodb.org/v10?query=283449at7742	mRNA cap guanine-N7 methyltransferase
283449at7742	Duplicated	XP_043923117.1	466.7	277	https://www.orthodb.org/v10?query=283449at7742	mRNA cap guanine-N7 methyltransferase
283469at7742	Complete	XP_043942675.1	412.2	205	https://www.orthodb.org/v10?query=283469at7742	protoheme IX farnesyltransferase, mitochondrial
283522at7742	Duplicated	XP_043927064.1	528.0	445	https://www.orthodb.org/v10?query=283522at7742	C2 domain-containing protein 2
283522at7742	Duplicated	XP_043927065.1	527.7	445	https://www.orthodb.org/v10?query=283522at7742	C2 domain-containing protein 2
283821at7742	Complete	XP_043946508.1	372.6	251	https://www.orthodb.org/v10?query=283821at7742	transcription factor E2F1
283910at7742	Complete	XP_043915581.1	345.5	195	https://www.orthodb.org/v10?query=283910at7742	DTW domain-containing protein 2
284061at7742	Complete	XP_043911655.1	475.5	262	https://www.orthodb.org/v10?query=284061at7742	beta-sarcoglycan
284145at7742	Duplicated	XP_043924477.1	332.3	237	https://www.orthodb.org/v10?query=284145at7742	coiled-coil domain-containing protein 92
284145at7742	Duplicated	XP_043924476.1	326.1	254	https://www.orthodb.org/v10?query=284145at7742	coiled-coil domain-containing protein 92
284429at7742	Duplicated	XP_043920725.1	843.2	1160	https://www.orthodb.org/v10?query=284429at7742	protein cordon-bleu
284429at7742	Duplicated	XP_043920728.1	831.9	1151	https://www.orthodb.org/v10?query=284429at7742	protein cordon-bleu
284429at7742	Duplicated	XP_043920726.1	811.2	1159	https://www.orthodb.org/v10?query=284429at7742	protein cordon-bleu
284498at7742	Complete	XP_043944990.1	393.1	241	https://www.orthodb.org/v10?query=284498at7742	protein rogdi homolog
284527at7742	Complete	XP_043930397.1	407.0	245	https://www.orthodb.org/v10?query=284527at7742	JNK1/MAPK8-associated membrane protein
284651at7742	Duplicated	XP_043919155.1	588.9	294	https://www.orthodb.org/v10?query=284651at7742	ubiA prenyltransferase domain-containing protein 1
284651at7742	Duplicated	XP_043919156.1	588.9	294	https://www.orthodb.org/v10?query=284651at7742	ubiA prenyltransferase domain-containing protein 1
284651at7742	Duplicated	XP_043919157.1	588.9	294	https://www.orthodb.org/v10?query=284651at7742	ubiA prenyltransferase domain-containing protein 1
284651at7742	Duplicated	XP_043919158.1	588.9	294	https://www.orthodb.org/v10?query=284651at7742	ubiA prenyltransferase domain-containing protein 1
284666at7742	Complete	XP_043912417.1	298.4	176	https://www.orthodb.org/v10?query=284666at7742	Cardiolipin synthase 1
285172at7742	Complete	XP_043909716.1	276.9	236	https://www.orthodb.org/v10?query=285172at7742	rhomboid domain-containing protein 2
285180at7742	Complete	XP_043928130.1	382.2	285	https://www.orthodb.org/v10?query=285180at7742	CXADR, Ig-like cell adhesion molecule
285264at7742	Duplicated	XP_043940056.1	507.5	419	https://www.orthodb.org/v10?query=285264at7742	GPI mannosyltransferase 2
285264at7742	Duplicated	XP_043940062.1	507.3	419	https://www.orthodb.org/v10?query=285264at7742	GPI mannosyltransferase 2
285297at7742	Duplicated	XP_043939412.1	468.3	249	https://www.orthodb.org/v10?query=285297at7742	ankyrin repeat and SOCS box protein 8
285297at7742	Duplicated	XP_043939413.1	468.3	249	https://www.orthodb.org/v10?query=285297at7742	ankyrin repeat and SOCS box protein 8
285301at7742	Duplicated	XP_043917263.1	434.4	224	https://www.orthodb.org/v10?query=285301at7742	S-methyl-5'-thioadenosine phosphorylase
285301at7742	Duplicated	XP_043917264.1	433.3	223	https://www.orthodb.org/v10?query=285301at7742	S-methyl-5'-thioadenosine phosphorylase
285352at7742	Missing
285488at7742	Complete	XP_043929127.1	425.5	269	https://www.orthodb.org/v10?query=285488at7742	lambda-crystallin homolog
285589at7742	Complete	XP_043916761.1	569.5	374	https://www.orthodb.org/v10?query=285589at7742	doublesex- and mab-3-related transcription factor 3
286081at7742	Complete	XP_043917052.1	425.6	238	https://www.orthodb.org/v10?query=286081at7742	4-hydroxybenzoate polyprenyltransferase, mitochondrial
286089at7742	Duplicated	XP_043924441.1	497.2	295	https://www.orthodb.org/v10?query=286089at7742	Mevalonate kinase
286089at7742	Duplicated	XP_043924442.1	497.2	295	https://www.orthodb.org/v10?query=286089at7742	Mevalonate kinase
286190at7742	Duplicated	XP_043923084.1	418.5	237	https://www.orthodb.org/v10?query=286190at7742	Lactamase beta 2
286190at7742	Duplicated	XP_043923083.1	417.9	237	https://www.orthodb.org/v10?query=286190at7742	Lactamase beta 2
286230at7742	Complete	XP_043925262.1	419.1	209	https://www.orthodb.org/v10?query=286230at7742	tRNA(His) guanylyltransferase
286295at7742	Complete	XP_043930716.1	552.2	256	https://www.orthodb.org/v10?query=286295at7742	26S proteasome non-ATPase regulatory subunit 14
286498at7742	Complete	XP_043943788.1	526.2	303	https://www.orthodb.org/v10?query=286498at7742	decorin
286595at7742	Duplicated	XP_043937433.1	441.9	255	https://www.orthodb.org/v10?query=286595at7742	zinc finger protein 821 isoform X1
286595at7742	Duplicated	XP_043937431.1	441.8	255	https://www.orthodb.org/v10?query=286595at7742	zinc finger protein 821 isoform X1
286595at7742	Duplicated	XP_043937432.1	441.8	255	https://www.orthodb.org/v10?query=286595at7742	zinc finger protein 821 isoform X1
